Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.193810025039984,3.7681585788726806,6.326,12.93,30.814196825027466
2,3.700429096513865,3.3537222385406493,13.204,20.06,30.533686876296997
3,3.4286680148572337,3.1056214570999146,17.794,24.75,29.713835954666138
4,3.2461090623116005,2.9184837102890016,21.018,27.51,29.91660165786743
5,3.09998027889096,2.7814005732536318,23.562,29.94,29.83067274093628
6,2.988460351009758,2.7118905782699585,25.756,31.6,29.867434978485107
7,2.897275289710687,2.596997654438019,27.592,33.54,29.933677196502686
8,2.824989545102022,2.5632267951965333,28.874,34.71,29.689629793167114
9,2.7606333664485385,2.4708890199661253,30.058,36.37,29.474722862243652
10,2.716177074276671,2.4720304012298584,30.98,36.43,30.12458324432373
11,2.687462862657041,2.4471288681030274,31.36,36.85,30.026536464691162
12,2.648854457602209,2.4051751255989076,32.368,37.64,29.964287519454956
13,2.6319960501729227,2.365649998188019,32.62,38.64,30.341946601867676
14,2.5888644164922288,2.3592249035835264,33.424,38.83,30.45002245903015
15,2.5706147344744936,2.3318548917770388,33.914,39.6,29.867316007614136
16,2.5458537680762157,2.3181686758995057,34.192,39.39,29.727365493774414
17,2.5310060734651527,2.2614285230636595,34.9,40.51,30.103206396102905
18,2.505511850726848,2.2873156785964968,34.912,40.5,30.008134365081787
19,2.4887895535449593,2.275699555873871,35.52,40.95,29.857380867004395
20,2.476842357187855,2.2854134798049928,35.622,41.01,30.732293128967285
