Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,3.7704164349302953,3.334595239162445,12.644,20.21,37.130258321762085
2,3.1689468914148757,3.0438704252243043,22.038,24.63,37.28975033760071
3,2.8702883331143125,2.8963843822479247,27.826,27.87,36.6635639667511
4,2.6414684543804245,2.6493656992912293,31.824,32.62,37.21622109413147
5,2.468432307243347,2.5541887879371643,35.804,34.73,36.79289174079895
6,2.316733219185654,2.469900941848755,38.576,36.32,37.183225870132446
7,2.2105433502975775,2.4370368480682374,40.87,37.71,36.981555223464966
8,2.0926888536433785,2.2517455935478212,43.854,41.07,36.99655532836914
9,1.9941103896316217,2.1886372685432436,45.868,43.03,36.89763021469116
10,1.899996076311384,2.1484522998332976,48.098,43.85,36.682066679000854
11,1.8281678715530707,2.2016142129898073,49.644,42.67,37.480902910232544
12,1.7393397311775052,2.1255102813243867,51.632,44.96,36.63466835021973
13,1.6821336356960996,2.0695425629615785,52.844,46.61,36.766671895980835
14,1.6072333090159359,2.0432456970214843,54.814,46.96,36.8803174495697
15,1.5249539382603703,2.1541971027851106,56.7,45.5,36.91983389854431
16,1.4697029310829786,2.0916627407073975,57.842,47.25,36.88982391357422
17,1.4100795984268188,2.096167880296707,59.31,47.14,36.573668241500854
18,1.3359770032824303,2.039746844768524,61.1,48.26,36.73530054092407
19,1.2724698757638737,2.116076576709747,62.86,47.83,37.253538608551025
20,1.2064393326944234,2.0388187170028687,64.308,49.35,36.916194915771484
