Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,3.7636543123089536,3.3642076015472413,12.468,18.69,37.2066855430603
2,3.179758529273831,3.0777489066123964,22.064,24.28,36.78791403770447
3,2.883094454298214,2.8241844534873963,27.452,29.23,36.80915188789368
4,2.638471226302945,2.62211354970932,31.866,33.01,36.975196838378906
5,2.455698614217797,2.513461446762085,35.962,36.06,37.08322763442993
6,2.310928867787731,2.478954780101776,38.87,35.97,37.09633731842041
7,2.1925286808792426,2.411685085296631,41.448,38.56,37.27359890937805
8,2.082407669145234,2.247290480136871,43.758,41.46,37.301557540893555
9,1.9818285740151698,2.2647181510925294,45.762,41.23,37.65369749069214
10,1.9003753844572573,2.2064660668373106,48.07,42.78,37.24977421760559
11,1.8004565603879032,2.1732980489730833,50.07,43.92,37.3493447303772
12,1.7394828224668697,2.159300220012665,51.55,44.62,37.453601360321045
13,1.660079296754331,2.0962074041366576,53.64,46.31,36.94339442253113
14,1.591515884107473,2.0671106040477754,54.92,46.62,37.08453392982483
15,1.518777423975419,2.082870137691498,56.738,46.89,36.919681787490845
16,1.4489205552607167,2.0524598717689515,58.674,47.43,37.22209906578064
17,1.38725929722494,2.0671608805656434,59.944,47.82,37.179691314697266
18,1.3218246515916319,2.019133746623993,61.49,49.56,37.24730896949768
19,1.265280964423199,2.0990982830524443,62.986,47.58,36.57298159599304
20,1.194115728748088,2.0814381659030916,64.798,48.57,37.0542778968811
