Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,3.790665174017147,3.403559923171997,12.372,18.21,37.18039584159851
2,3.1829449035683455,3.0998029351234435,21.918,23.91,37.56821584701538
3,2.878676047130507,2.828340029716492,27.42,29.81,37.30583667755127
4,2.6305600648023644,2.7126097679138184,32.202,31.86,36.7888765335083
5,2.4538032619320616,2.5480145812034607,35.562,35.45,37.10241627693176
6,2.3037082175819243,2.3677116513252257,38.936,39.05,37.452327489852905
7,2.181375397711384,2.3092698454856873,41.744,40.85,36.93651723861694
8,2.0635394660794004,2.240615200996399,44.306,42.02,37.02555751800537
9,1.9748880887518123,2.204064190387726,46.43,43.21,36.75247240066528
10,1.889393407471326,2.15866733789444,48.132,43.7,37.009936809539795
11,1.7961652449199133,2.0865255117416384,50.374,45.72,37.1664981842041
12,1.7232730072371814,2.1367175221443175,51.84,45.42,37.07607698440552
13,1.640140455596301,2.0729008615016937,53.904,46.71,36.6636221408844
14,1.580501879964556,2.095533549785614,54.966,46.87,36.846434354782104
15,1.5030786504550857,2.005090194940567,56.914,48.55,36.756885051727295
16,1.436834877851058,2.0631941199302672,58.726,48.27,37.25257754325867
17,1.3777329167541192,2.0399638235569,60.23,47.2,37.25642108917236
18,1.326013445854187,2.1244959235191345,61.486,47.63,37.07462954521179
19,1.252427622980001,2.05184605717659,63.404,49.24,36.78903007507324
20,1.1796001500012923,2.075554829835892,64.958,49.47,36.955620527267456
