Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,3.7916253999787934,3.6074304461479185,12.036,16.11,36.89025092124939
2,3.190303615161351,3.04220290184021,21.44,24.82,36.55498552322388
3,2.870969446337953,2.8207475304603578,27.514,29.49,36.688228368759155
4,2.629600009139703,2.5941846489906313,32.218,33.37,36.780155181884766
5,2.4626924796980254,2.5092323184013368,35.47,35.24,36.93412113189697
6,2.3132279040862103,2.342160701751709,38.988,39.38,37.0879385471344
7,2.197899122627414,2.3264365673065184,41.11,39.57,37.08316206932068
8,2.08312212569373,2.3418290257453918,43.928,40.08,36.74756479263306
9,1.9946636496757975,2.2188833117485047,45.686,42.22,36.70579671859741
10,1.9055574645801467,2.1312305092811585,47.818,44.4,36.48161458969116
11,1.8257149348453598,2.1182469546794893,49.864,44.36,36.913045167922974
12,1.746501477397218,2.0412761092185976,51.558,46.48,36.74763774871826
13,1.6668955622887125,2.0439460813999175,53.216,46.57,36.68928551673889
14,1.5984088401405179,2.1177832186222076,54.948,45.65,37.080442905426025
15,1.537390558087096,2.049690103530884,56.296,47.33,36.86355423927307
16,1.4685723489644575,2.0112181663513184,57.932,48.43,36.88154911994934
17,1.4041451933432598,2.041208618879318,59.566,48.31,37.30479407310486
18,1.3466230983636818,2.0831034898757936,60.864,47.66,36.99198246002197
19,1.2828050267939666,2.061932551860809,62.554,48.34,37.12225294113159
20,1.2210441888595114,2.052420949935913,64.004,49.0,37.14978647232056
