Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.7890423560629085,1.4511642038822175,34.724,48.27,30.106220960617065
2,1.4786859081715953,1.2920665323734284,45.996,54.1,29.692586183547974
3,1.3674232144745029,1.1702075123786926,50.678,58.44,29.83807063102722
4,1.2567501651997468,1.101562315225601,54.81,60.85,29.78295588493347
5,1.195077424146691,1.0420253813266753,57.198,63.2,29.742066383361816
6,1.1488499933359575,0.9887333750724793,59.12,65.43,29.758466482162476
7,1.109292815534436,0.9726088285446167,60.496,66.1,29.666066646575928
8,1.0773701357598207,0.9308603674173355,61.478,67.31,29.883721590042114
9,1.0464015633476025,0.9266568005084992,62.664,67.6,29.75860023498535
10,1.0272290183573354,0.8890490591526031,63.532,69.03,30.089107990264893
11,1.0040566586718267,0.8737188965082169,64.552,69.58,29.75185489654541
12,0.9805909383053683,0.8551810950040817,65.348,69.95,29.73409652709961
13,0.961709805897304,0.8253266930580139,65.856,71.45,29.856812477111816
14,0.9438333785047337,0.8168779820203781,66.712,71.88,29.806419134140015
15,0.9334507298712827,0.791674816608429,67.076,72.96,29.914113759994507
16,0.9217167752129691,0.7895836025476456,67.594,72.63,29.739970922470093
17,0.9038215887789823,0.7924701780080795,67.956,72.14,29.824402332305908
18,0.8982543860163007,0.7708684653043747,68.02,73.65,29.81028389930725
19,0.8883136115512069,0.791746661067009,68.686,72.51,29.9933865070343
20,0.8840126802726668,0.78593330681324,68.842,72.45,30.065929174423218
