Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.7706824991167809,1.4806905329227447,35.548,47.41,30.163211345672607
2,1.472418199996559,1.2851906299591065,47.012,54.05,29.87343120574951
3,1.3544198347597707,1.1754348576068878,51.252,58.21,29.694891929626465
4,1.2551007076185576,1.0868476271629333,54.756,62.04,29.66487193107605
5,1.199805162390884,1.057628047466278,57.128,62.45,29.8112576007843
6,1.1510851723807198,1.0100422292947768,58.976,64.96,29.70791459083557
7,1.115249082141993,0.9488690435886383,60.518,67.06,29.742578506469727
8,1.075544843260123,0.9302696198225021,62.004,67.62,29.683897972106934
9,1.0481714217030271,0.9109486967325211,62.96,68.3,29.81452178955078
10,1.0286902049366309,0.8833397686481476,63.556,68.78,29.91542148590088
11,1.0064226279453354,0.8779460489749908,64.422,69.56,29.958413124084473
12,0.9801153954194517,0.8543883800506592,65.418,69.87,29.886870861053467
13,0.9652516525618884,0.8409881055355072,65.884,71.0,29.92565393447876
14,0.9474895487026292,0.8130667626857757,66.766,72.11,29.71771788597107
15,0.9300495197578352,0.7971349000930786,67.43,72.5,29.90666437149048
16,0.9156034619224315,0.8034969478845596,67.718,72.1,30.24825930595398
17,0.9026524880710913,0.7926105827093124,68.236,73.29,30.6692214012146
18,0.8774419037663207,0.7755091488361359,69.364,73.67,30.40072727203369
19,0.8729733532788803,0.7679471075534821,69.334,73.35,30.29193639755249
20,0.8657506534031459,0.7600776255130768,69.49,73.61,30.73220729827881
