Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,2.0053004829251035,1.6682420372962952,26.758,40.5,30.043065071105957
2,1.649713547862306,1.445151698589325,40.016,48.34,29.95208239555359
3,1.4971117997656063,1.329952073097229,45.4,52.03,29.732671976089478
4,1.3961003799827731,1.2269472122192382,49.48,55.79,29.829671621322632
5,1.3260359739770695,1.1659990191459655,52.024,58.42,29.89062786102295
6,1.2607312956634833,1.0961717247962952,54.562,60.44,29.507378578186035
7,1.1919146070674973,1.0366384625434875,57.18,62.43,29.853554725646973
8,1.156278790259848,0.9954771757125854,58.502,64.76,30.393518686294556
9,1.1035997697285242,0.9545295894145965,60.368,65.8,30.004455089569092
10,1.0715469584173085,0.9332939267158509,61.742,67.21,30.371014833450317
11,1.0388728805950709,0.8997848510742188,63.058,68.13,30.81036067008972
12,1.0123075331960405,0.8898903787136078,64.032,68.73,30.782992362976074
13,0.9900744654694382,0.8727402687072754,64.708,69.4,30.015264749526978
14,0.9762527310118383,0.8597306609153748,65.096,69.71,30.28134059906006
15,0.9537136445240099,0.8346420764923096,66.216,70.75,29.89446496963501
16,0.9390075778474614,0.8111281394958496,66.748,71.74,30.70278263092041
17,0.934779843505548,0.8062474668025971,67.058,71.4,30.899582862854004
18,0.9229996970721653,0.8120075941085816,67.338,71.3,30.064075708389282
19,0.9017601645722682,0.7903143763542175,68.082,71.53,29.5904643535614
20,0.8920917717777953,0.7857750833034516,68.21,71.97,30.63868236541748
