Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,3.990899229903355,3.50381781783285,8.876,17.99,33.015464782714844
2,3.495757577364402,3.171567159362986,16.54,23.45,32.61932635307312
3,3.2715165041901573,2.9651324688633784,20.254,27.0,32.58918523788452
4,3.1273669745306223,2.807080111926115,22.948,30.48,32.56836223602295
5,3.021134986292066,2.740924427780924,25.148,31.75,32.511088848114014
6,2.943502945668252,2.622179604783843,26.252,33.74,32.804295778274536
7,2.884094087669002,2.573747668085219,27.702,34.31,32.68127393722534
8,2.833840436032971,2.5356197960769076,28.396,35.12,32.676636695861816
9,2.794177343168527,2.486241062985191,29.218,35.91,32.62782907485962
10,2.7673510925849074,2.4781310739396494,29.956,35.89,33.16847515106201
11,2.7445307595040793,2.4360172839104375,30.322,37.64,32.767563819885254
12,2.7223635811330107,2.424642961236495,30.68,37.82,32.57287240028381
13,2.7031168876706486,2.4055746295784095,30.914,37.8,32.80104327201843
14,2.675164995291044,2.4024712405627286,31.644,38.14,32.58359479904175
15,2.658858358402691,2.3627778880203825,31.996,38.84,32.59732246398926
16,2.6480210614021478,2.3490149371231657,32.178,39.34,32.61355972290039
17,2.6355239643770108,2.3598642862295804,32.324,39.24,32.88022422790527
18,2.6160464957547003,2.3611077206044255,32.714,39.17,32.5449059009552
19,2.605175625027903,2.311173279074174,33.308,39.63,32.68118977546692
20,2.5927313593647363,2.2948062057736553,33.482,40.73,33.10961866378784
