Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,2.0355489825715822,1.7760090827941895,25.706,35.96,34.51628375053406
2,1.68763967314545,1.5404649555683136,38.442,43.91,34.699777364730835
3,1.521441555753046,1.4442708432674407,44.514,47.41,34.593085289001465
4,1.440869262023848,1.3081496238708497,47.582,53.57,34.432997703552246
5,1.3764856968607222,1.258641093969345,49.858,55.51,34.54408121109009
6,1.3151994980111414,1.1829651176929474,52.166,57.93,34.71750736236572
7,1.254790269598669,1.1050459444522858,54.676,61.06,34.55812454223633
8,1.20832294468977,1.0719611942768097,56.284,61.97,34.76218342781067
9,1.1682401518432461,1.0474822163581847,58.352,63.62,34.455713510513306
10,1.1399864347613589,1.037787252664566,59.362,63.97,34.635213136672974
11,1.1052637161040793,1.0138872891664505,60.536,64.72,34.4007203578949
12,1.0737204338823045,0.9729024410247803,61.778,66.08,34.64185094833374
13,1.0449884083806251,0.9254099577665329,63.048,67.93,34.64350438117981
14,1.0132265899862563,0.9185220450162888,64.162,68.62,34.90025472640991
15,1.0091230990935345,0.8982882529497147,64.308,69.02,35.433714151382446
16,0.9807809688607041,0.8736810088157654,65.312,69.63,35.451159954071045
17,0.9606416201104924,0.8427634835243225,66.016,71.09,35.794087648391724
18,0.9429172015919978,0.8392766118049622,67.028,71.21,35.357789039611816
19,0.933432439760286,0.8194314002990722,67.036,71.7,35.46189904212952
20,0.9067424906759846,0.802526232600212,67.924,72.44,35.43020296096802
