Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.194154914544553,3.7555190443992617,6.292,13.01,26.735351085662842
2,3.7005062030286204,3.341129791736603,13.034,19.74,26.598570823669434
3,3.415567473489411,3.1254817128181456,17.812,24.36,26.285951375961304
4,3.232686003860162,2.933615279197693,21.436,27.73,26.31606912612915
5,3.083626854176424,2.7705042004585265,24.024,30.06,26.501326322555542
6,2.980381651800506,2.666828083992004,26.018,32.4,26.371766328811646
7,2.875404243566552,2.5809430360794066,28.178,34.65,26.391170501708984
8,2.7978314745182895,2.5482283234596252,29.326,35.77,26.25456142425537
9,2.7350730068829594,2.480466973781586,30.688,37.01,26.45695686340332
10,2.7013555984107818,2.4258213877677917,31.278,37.93,26.745710611343384
11,2.6533085229445477,2.3798852443695067,32.196,38.96,26.51649260520935
12,2.63381167090669,2.351704680919647,32.734,39.71,26.326979637145996
13,2.5878087136210226,2.34240700006485,33.564,39.27,26.299264430999756
14,2.56610052196347,2.2926055788993835,33.872,40.5,26.406753063201904
15,2.5445014505970236,2.277126145362854,34.346,40.78,26.38324737548828
16,2.5175039768218994,2.256852924823761,34.908,41.37,26.489071130752563
17,2.4966762649769687,2.2226264238357545,35.174,42.05,26.2519633769989
18,2.4768559494797064,2.2107553720474242,36.048,42.13,26.301987648010254
19,2.457247624591905,2.193592381477356,36.248,42.56,26.29851269721985
20,2.4477859930116304,2.19292733669281,36.29,42.54,26.912977933883667
