Epoch,Test Acc Mean,Test Acc Std
1,47.504000000000005,0.9723908679126908
2,55.034000000000006,0.4470615170197501
3,59.605999999999995,0.7793484458186847
4,63.94,0.592114853723501
5,66.25999999999999,0.6716546731766255
6,67.886,0.5320000000000019
7,69.08599999999998,0.5744423382725221
8,70.092,0.46014780234181374
9,71.086,0.6078025995337615
10,71.934,0.682043986851288
11,72.59400000000001,0.368597341281784
12,72.958,0.510975537574944
13,73.048,0.7997849711016062
14,73.69800000000001,0.5343931137280898
15,74.43199999999999,0.12253978945632334
16,74.848,0.2070169075220648
17,74.86399999999999,0.46102494509516206
18,75.226,0.18842505141302085
19,75.282,0.5374532537811995
20,75.75399999999999,0.3342813186524189
