Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.132314977597217,3.6559685826301576,6.648,15.14,32.44777703285217
2,3.5770581218661093,3.2481777012348174,15.116,21.64,32.515326261520386
3,3.305663599043476,2.984747362136841,19.398,26.65,32.190380334854126
4,3.1510293009329815,2.848612403869629,22.374,29.03,32.11300826072693
5,3.03318808030109,2.762605053186417,24.546,30.53,32.170650482177734
6,2.963566393268352,2.670702213048935,25.844,32.73,32.15244174003601
7,2.892226457595825,2.586628168821335,27.21,33.65,32.15094017982483
8,2.8227955297547944,2.5329500675201415,28.534,34.49,32.12965106964111
9,2.7930285358915525,2.4960368514060973,29.12,35.42,32.14852023124695
10,2.7665113076871757,2.4686308026313784,29.764,35.76,32.54844093322754
11,2.7257526881840763,2.4418080925941466,30.306,36.73,32.0538911819458
12,2.7046414504245835,2.4134738624095915,30.888,37.5,32.059394121170044
13,2.6784836309296742,2.393218231201172,31.442,37.37,32.08852171897888
14,2.6606936479101377,2.3600071489810945,31.776,38.2,32.21276259422302
15,2.6401129961013794,2.345248204469681,32.328,39.1,32.064446210861206
16,2.6324116502489363,2.344982808828354,32.28,39.09,32.19387125968933
17,2.621830875776252,2.349499851465225,32.58,38.17,32.17310881614685
18,2.6040452329479917,2.328706032037735,32.746,39.14,32.0130033493042
19,2.61088289898269,2.3173062920570375,33.08,39.63,32.014399766922
20,2.598258992847131,2.2924304723739626,32.992,40.57,32.27426767349243
