Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,2.0506290002745025,1.7873697876930237,25.166,36.57,29.761507272720337
2,1.7131699518281587,1.5266107738018035,37.648,44.42,29.63147521018982
3,1.559730361919014,1.3975666046142579,42.776,49.43,29.09367060661316
4,1.4708651097453371,1.3148192405700683,46.44,52.87,29.150391817092896
5,1.4022890086076698,1.283287239074707,48.8,53.62,29.207875728607178
6,1.3506508335775258,1.2003281176090241,50.948,56.92,29.333244562149048
7,1.3019389352019952,1.1603407740592957,52.836,59.01,29.408268451690674
8,1.2520620190367406,1.1012482225894928,55.15,60.8,29.44402527809143
9,1.20146202432866,1.0681863248348236,57.058,62.37,29.21267819404602
10,1.160757107394082,1.0364560812711716,58.596,63.61,29.64953088760376
11,1.1314920673564988,1.002543580532074,59.618,65.51,29.60759949684143
12,1.1003562163333505,0.9721448123455048,60.924,66.24,29.39495611190796
13,1.0737775856134844,0.9402936071157455,61.892,67.32,29.25830841064453
14,1.0461639938305836,0.9624582648277282,62.788,66.25,29.271804809570312
15,1.0385911823535452,0.9238204389810563,63.228,68.06,29.253726720809937
16,1.0113630294799805,0.8790239542722702,64.18,69.67,29.265536069869995
17,0.9796202225344521,0.8720663636922836,65.396,69.67,29.397338390350342
18,0.9681946294648307,0.8507255285978317,65.888,70.63,29.231411457061768
19,0.9572762810454076,0.8631516128778458,66.276,70.39,29.284767150878906
20,0.9407487371746375,0.8205950349569321,66.556,71.69,29.851604223251343
