Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,3.787434480628189,3.473571312427521,12.25,17.09,36.712214946746826
2,3.2093372612583395,3.075751447677612,21.368,25.25,36.867412090301514
3,2.9053058235012754,2.8548692941665648,26.886,28.53,37.00463390350342
4,2.659252782257236,2.731973099708557,31.334,32.08,36.94497108459473
5,2.492493960322166,2.515506386756897,35.104,35.26,36.957263708114624
6,2.3427706956863403,2.4201035261154176,38.34,37.52,36.775426626205444
7,2.2233427787313658,2.2827484965324403,40.68,40.75,37.18050169944763
8,2.108837913493721,2.298898470401764,43.388,40.95,36.9791796207428
9,2.009876093085931,2.2770219802856446,45.32,41.38,36.73102807998657
10,1.9234364762598155,2.175018775463104,47.534,43.0,37.51967668533325
11,1.8301924710371056,2.1262129068374636,49.542,44.96,36.68472218513489
12,1.7584039544572636,2.2320090889930726,51.02,43.35,36.63536310195923
13,1.6854301837025856,2.059364253282547,52.57,46.4,36.06627011299133
14,1.60466391942939,2.0784579515457153,54.61,46.49,36.11170482635498
15,1.5465992859431676,2.0540638744831083,55.982,47.38,38.361039876937866
16,1.4690122677355397,2.1081229627132414,57.904,47.03,38.26449108123779
17,1.4211361043307247,2.187444233894348,59.156,45.16,36.78628182411194
18,1.3489358546782513,2.115066313743591,60.762,47.49,36.920554876327515
19,1.2795087488330141,2.068471485376358,62.518,48.62,36.97502112388611
20,1.2089652163641793,2.1459855794906617,64.498,48.43,37.18631887435913
