Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.225831871130029,3.7677186369895934,5.918,12.45,30.201225519180298
2,3.719450529740781,3.3832476496696473,12.886,19.41,29.90290069580078
3,3.445408908688292,3.144062006473541,17.662,24.02,29.875401973724365
4,3.263643291531777,2.95274955034256,20.524,26.94,29.92178177833557
5,3.127587243002288,2.8627310156822205,22.964,28.93,29.925683736801147
6,3.0260242004783784,2.7473591685295107,25.016,31.21,29.93826198577881
7,2.950710982692485,2.642931067943573,26.284,33.2,30.04385781288147
8,2.8770209818470236,2.625853216648102,27.736,33.32,30.1143696308136
9,2.825555533778911,2.588283288478851,28.858,34.29,29.927488327026367
10,2.7837807086049295,2.505038785934448,29.396,36.37,30.196948766708374
11,2.7522622663147596,2.476838803291321,30.356,36.44,30.048851013183594
12,2.7151061904673672,2.452979266643524,30.822,37.48,29.909467935562134
13,2.6798990964889526,2.4254169821739198,31.776,37.4,29.85643482208252
14,2.6647138741551615,2.4274136781692506,32.0,37.56,29.85317349433899
15,2.635466758085757,2.408870780467987,32.442,37.5,30.040868043899536
16,2.6273359741483415,2.3700491905212404,32.734,38.72,29.81334638595581
17,2.6001523465526346,2.3452579736709596,32.962,39.61,29.915306329727173
18,2.58968976809054,2.352338767051697,33.31,39.31,29.893370866775513
19,2.5640550949135603,2.32145471572876,33.728,39.71,29.881195545196533
20,2.5613486620844625,2.3177038073539733,34.17,40.2,30.065967082977295
