Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.193810025039984,3.7681585788726806,6.326,12.93,39.48790502548218
2,3.700429096513865,3.3537222385406493,13.204,20.06,35.91677260398865
3,3.4286680148572337,3.1056214570999146,17.794,24.75,35.69716024398804
4,3.2461090623116005,2.9184837102890016,21.018,27.51,35.85598087310791
5,3.09998027889096,2.7814005732536318,23.562,29.94,35.94422006607056
6,2.988460351009758,2.7118905782699585,25.756,31.6,34.28806018829346
7,2.897275289710687,2.596997654438019,27.592,33.54,31.427631616592407
8,2.824989545102022,2.5632267951965333,28.874,34.71,31.184791564941406
9,2.7606333664485385,2.4708890199661253,30.058,36.37,31.261077165603638
10,2.716177074276671,2.4720304012298584,30.98,36.43,31.968535661697388
11,2.687462862657041,2.4471288681030274,31.36,36.85,31.120490312576294
12,2.648854457602209,2.4051751255989076,32.368,37.64,31.573339223861694
13,2.6319960501729227,2.365649998188019,32.62,38.64,31.690922498703003
14,2.5888644164922288,2.3592249035835264,33.424,38.83,32.18472671508789
15,2.5706147344744936,2.3318548917770388,33.914,39.6,31.737473726272583
16,2.5458537680762157,2.3181686758995057,34.192,39.39,31.74817180633545
17,2.5310060734651527,2.2614285230636595,34.9,40.51,31.861884832382202
18,2.505511850726848,2.2873156785964968,34.912,40.5,31.95730757713318
19,2.4887895535449593,2.275699555873871,35.52,40.95,31.658815145492554
20,2.476842357187855,2.2854134798049928,35.622,41.01,32.534324645996094
