Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.181847837506508,3.7220290303230286,6.74,13.55,31.260801553726196
2,3.698175766030136,3.40319709777832,13.356,19.58,31.15186047554016
3,3.4652108659549636,3.1896019101142885,17.192,23.3,30.100802183151245
4,3.32502433475183,3.098263454437256,19.472,24.54,29.653799533843994
5,3.2230545939231408,2.9550308346748353,21.506,27.75,29.6135356426239
6,3.1353636444831383,2.8925142168998716,23.078,29.16,29.58588743209839
7,3.083966846368751,2.833945107460022,24.098,30.06,29.62326955795288
8,3.0258033908143336,2.756474220752716,25.012,31.46,29.67777371406555
9,2.9775462320872714,2.7112197399139406,26.192,32.03,29.622016429901123
10,2.926209984993448,2.6512807250022887,27.012,33.66,30.427213668823242
11,2.8950368117312997,2.6251440048217773,27.552,34.3,30.190617561340332
12,2.858859054896296,2.583844316005707,28.732,34.66,29.73160982131958
13,2.8223782510173563,2.5635675191879272,29.256,35.12,29.627482175827026
14,2.7994019206689327,2.536660039424896,29.516,35.47,29.519883394241333
15,2.7722240564774494,2.5039727687835693,30.01,36.31,29.247234344482422
16,2.739351043895799,2.4647124767303468,30.766,36.91,29.391504049301147
17,2.713655097143991,2.4215834498405457,31.008,37.77,29.29687190055847
18,2.690072794349826,2.4305474519729615,31.702,37.42,30.111382246017456
19,2.6891292333602905,2.3853094816207885,31.732,38.53,30.143839836120605
20,2.6613853585963345,2.3804977893829347,32.136,38.54,31.3017578125
