Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.5491215355542245,4.380016279220581,2.284,4.73,29.60513687133789
2,4.2066000821639085,3.962046802043915,6.114,9.56,29.772321462631226
3,3.9549178249981938,3.7824989318847657,9.688,13.0,29.268287658691406
4,3.792157482127754,3.6172351479530334,12.16,15.6,29.191160678863525
5,3.670441848891122,3.510896599292755,14.074,17.13,29.340317726135254
6,3.5650711205540873,3.3973573565483095,15.716,19.55,29.294544219970703
7,3.4750783978676307,3.3385008215904235,17.194,19.97,29.353676319122314
8,3.391511094813444,3.2192368507385254,18.588,22.48,29.314930200576782
9,3.320613938934949,3.1598655462265013,19.896,23.64,29.350464820861816
10,3.263026852996982,3.080767512321472,20.744,25.0,29.73538088798523
11,3.200530400081557,3.0061953544616697,21.96,26.31,29.436420917510986
12,3.149738087946055,2.9216710805892943,22.98,28.09,29.37038016319275
13,3.1030135057410417,2.8986255645751955,23.94,28.48,29.644511461257935
14,3.0625573226383755,2.846150612831116,24.426,29.79,29.14423894882202
15,3.0166303284314213,2.7861956357955933,25.406,31.09,29.28419780731201
16,2.9771012651677036,2.729249382019043,26.04,32.0,29.351451873779297
17,2.9349719967160905,2.6992154479026795,26.664,32.23,29.264675855636597
18,2.89336435892144,2.619480323791504,27.682,33.73,29.17374610900879
19,2.85269055074575,2.6109254717826844,28.46,34.18,29.52889919281006
20,2.814652620529642,2.5730237007141112,28.994,34.99,29.997090816497803
