Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.51823336250928,4.241314578056335,3.424,6.68,37.08465814590454
2,4.110763313818951,3.9406705260276795,8.224,10.85,36.66437244415283
3,3.886115402591472,3.765512251853943,11.356,13.85,36.53076529502869
4,3.742821462300359,3.6387099742889406,13.65,15.78,36.648576736450195
5,3.6368559015040494,3.554507887363434,14.994,16.65,36.46716618537903
6,3.5513258150645663,3.469271790981293,16.472,18.28,36.80125689506531
7,3.4766466422956817,3.4157528638839723,17.64,19.11,36.64299917221069
8,3.4096111132174123,3.349761199951172,18.836,20.43,36.75103402137756
9,3.3496514704762674,3.2777973651885985,19.844,21.57,36.7866997718811
10,3.2877675173233967,3.2277469992637635,20.888,22.64,36.65984392166138
11,3.23048984031288,3.1936519622802733,22.02,23.13,36.39180397987366
12,3.1882182019097463,3.191250777244568,22.638,22.8,36.654441118240356
13,3.1319102340815017,3.097512984275818,23.73,24.7,36.78085541725159
14,3.090939704252749,3.067910099029541,24.498,25.31,37.629868507385254
15,3.0500369850470097,3.0259278178215028,25.152,25.7,37.66334629058838
16,2.999812070204287,3.0031410336494444,26.016,26.21,37.218207359313965
17,2.9681505305426463,2.992335057258606,26.53,26.6,37.22026705741882
18,2.9334533944421883,2.9443494200706484,26.964,27.88,37.19940948486328
19,2.8970841947866948,2.973038840293884,27.982,27.5,36.828972816467285
20,2.863186456719223,2.86974641084671,28.544,28.92,36.69802689552307
