Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.533961641545198,4.278324055671692,3.358,6.4,37.41552972793579
2,4.1333364953800125,3.9706592917442323,8.012,10.16,37.68581008911133
3,3.9150421716728987,3.8140600681304933,10.824,12.6,37.00391173362732
4,3.7731523489465517,3.6871787786483763,12.842,14.38,36.86210799217224
5,3.666399352404536,3.5939189553260804,14.732,16.02,36.51185989379883
6,3.5774359630078685,3.513467621803284,16.078,17.37,36.40348029136658
7,3.506413720091995,3.448107647895813,17.132,18.71,36.36154055595398
8,3.4381358112607683,3.3906141042709352,18.232,19.62,37.21070432662964
9,3.3818447127634164,3.3316715121269227,19.18,20.58,36.62831497192383
10,3.322144554585827,3.287030565738678,20.424,21.43,36.454585313797
11,3.270452010388277,3.265078914165497,21.506,22.17,36.713600873947144
12,3.2202548129217967,3.201998567581177,22.266,23.47,37.24431538581848
13,3.1719981894201164,3.149138295650482,23.078,24.16,36.32220721244812
14,3.126620102901848,3.1086943626403807,23.876,24.83,36.28081560134888
15,3.0879196390813712,3.0813484668731688,24.52,24.91,36.69326162338257
16,3.0503511866744684,3.0467637300491335,25.164,25.96,36.39446568489075
17,3.010855253861875,2.996241807937622,25.768,26.63,36.52165389060974
18,2.9749575415436103,2.9725714802742003,26.394,27.12,37.02226948738098
19,2.9271803680731328,2.9419118404388427,27.232,27.62,36.66505432128906
20,2.890918651405646,2.9721032619476317,28.334,27.3,36.390246629714966
