Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.603368919722888,4.596781492233276,1.154,1.3,32.13681435585022
2,4.593355266415343,4.585210514068604,1.388,1.87,31.67709231376648
3,4.580458237200367,4.568079566955566,1.888,2.47,32.492608308792114
4,4.5602492653593725,4.540314483642578,2.194,3.94,32.54666209220886
5,4.528288053006542,4.49595353603363,2.992,4.51,32.827561140060425
6,4.477773573933815,4.427810406684875,3.674,5.26,32.44218993186951
7,4.410337151313315,4.341396689414978,4.234,5.51,32.83328032493591
8,4.336031252024125,4.254993581771851,4.892,5.97,33.43926215171814
9,4.26246240674233,4.176716423034668,5.4,6.87,33.41087985038757
10,4.202567655213025,4.109249091148376,6.29,7.98,33.066075563430786
11,4.151413250942619,4.053958463668823,6.812,8.99,32.631065368652344
12,4.111234265930799,4.009186100959778,7.316,9.53,32.759326696395874
13,4.073564733777728,3.968213605880737,7.91,10.32,33.308327436447144
14,4.041119045140792,3.9306770086288454,8.47,10.91,32.983088970184326
15,4.005214340832769,3.9062667369842528,8.886,11.21,32.77134680747986
16,3.980304187657882,3.8753503799438476,9.396,11.57,33.01843523979187
17,3.951228893533045,3.834257221221924,9.718,12.22,33.57915639877319
18,3.9213048098038654,3.8136202454566956,10.12,12.5,33.58938717842102
19,3.90096246709629,3.7959102272987364,10.668,12.88,30.772307872772217
20,3.873177175619164,3.770390033721924,11.122,13.18,30.80095100402832
