Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.9020658378698387,1.5638371050357818,30.226,43.64,29.9775333404541
2,1.5730077551335704,1.3946222364902496,42.006,48.51,29.65173888206482
3,1.4499051850669238,1.2976344645023346,46.986,52.63,29.666434049606323
4,1.341536498799616,1.168814754486084,51.028,57.55,29.81272006034851
5,1.2679928334391848,1.1308147311210632,53.894,59.3,29.80232548713684
6,1.2037786488630333,1.0512445658445357,56.858,62.15,29.792778968811035
7,1.1562848918291988,1.0041176795959472,58.724,64.48,29.773753881454468
8,1.126184105873108,1.0045037031173707,60.152,64.54,29.918738842010498
9,1.0929426508290427,0.9760036468505859,61.146,66.02,29.651288986206055
10,1.0750455315015754,0.9354760885238648,61.922,67.14,30.02711009979248
11,1.060312612324345,0.9265405893325805,62.506,66.95,29.647615909576416
12,1.0384939203456955,0.895270386338234,63.334,69.08,29.700026750564575
13,1.0121766091609488,0.8966101437807084,64.524,69.01,29.580475091934204
14,1.0202322669175206,0.9046477317810059,64.234,68.71,29.580901384353638
15,1.001244024962795,0.8674779027700424,64.874,70.6,29.730666399002075
16,0.986505421448727,0.8483290612697602,65.664,71.36,29.694765329360962
17,0.96565352167402,0.8623359233140946,66.146,70.37,30.85917592048645
18,0.9606331483441957,0.8304090708494186,66.68,71.59,29.95233464241028
19,0.9517516743163673,0.8251754879951477,66.682,71.52,29.840151071548462
20,0.9588233968433069,0.8458850890398025,66.492,71.03,30.16613745689392
