Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.866209301413322,1.5334235310554505,31.602,43.95,30.083995580673218
2,1.5334855950608546,1.3353731215000153,44.064,52.06,29.86624550819397
3,1.4241032454432274,1.217792809009552,48.226,55.87,29.88054394721985
4,1.3432296684810094,1.1791861832141877,51.142,57.68,29.70293354988098
5,1.2850786970586192,1.1106127977371216,53.884,60.15,29.747968912124634
6,1.2236423687059053,1.072807675600052,56.39,61.6,29.786457777023315
7,1.1790218462749404,1.0456823259592056,58.014,63.61,29.778400659561157
8,1.15094078803549,0.9907241493463517,58.858,65.11,29.743040323257446
9,1.1324460518603423,0.9630486875772476,59.878,66.02,29.879384994506836
10,1.0979970480714525,0.9414128243923188,61.134,66.92,30.007066249847412
11,1.0665248802730016,0.9169615507125854,62.47,68.43,29.911487340927124
12,1.0313699233288667,0.9005819022655487,63.608,68.38,29.721686601638794
13,1.0335815074492474,0.9190102517604828,63.52,67.89,29.635117769241333
14,1.0238109948683758,0.8853155642747879,64.288,69.24,29.630404233932495
15,1.0053213080581354,0.8739524394273758,64.866,69.98,29.78050994873047
16,0.9992220517323942,0.8750346750020981,64.928,69.53,29.623106002807617
17,0.9908056916022787,0.8796596854925156,65.004,69.19,29.825846672058105
18,0.9713264770653783,0.8608713120222091,66.16,70.06,29.479678869247437
19,0.9680401348337835,0.8436837136745453,66.066,70.52,29.629271268844604
20,0.97067983539737,0.8494034558534622,65.964,70.42,30.131017684936523
