Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.8097891065539147,1.4877018630504608,34.066,46.7,29.770195960998535
2,1.478741852604613,1.2965306520462037,46.22,53.65,29.753634452819824
3,1.360181628441324,1.2154128134250641,50.906,56.63,29.171653270721436
4,1.2712678678181706,1.1050338447093964,54.482,60.65,29.55712342262268
5,1.199110292658514,1.0601216048002242,56.994,62.72,29.21923589706421
6,1.148191296324438,1.0009604454040528,59.176,64.73,29.485376358032227
7,1.1039942515139678,0.9371900022029876,60.602,67.39,29.391359329223633
8,1.0749954934022865,0.9430934071540833,62.036,66.28,29.36481547355652
9,1.0403851069966141,0.9032229065895081,62.76,68.96,29.36552929878235
10,1.016466663200028,0.8809358835220337,64.126,69.18,29.761728525161743
11,0.9975574655192239,0.8989334225654602,64.586,68.7,29.71433734893799
12,0.9757368272664596,0.8612232238054276,65.244,70.26,29.41852378845215
13,0.9597246500910545,0.8076240539550781,66.134,72.0,29.48083233833313
14,0.9375591107777187,0.8493271499872208,66.854,70.25,29.474713802337646
15,0.9298505059310368,0.7902931362390518,67.194,72.56,29.532256364822388
16,0.9174677723524521,0.7906858593225479,67.632,72.43,29.435543060302734
17,0.8956285532639952,0.7977258890867234,68.416,72.28,29.403196811676025
18,0.894186080718527,0.7811334609985352,68.29,72.97,29.60112452507019
19,0.8839521055318871,0.7846751183271408,68.854,72.81,29.519882202148438
20,0.8700649853871794,0.7673356324434281,69.348,73.61,29.946163177490234
