Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.187826511811237,3.7144933104515077,6.436,14.31,35.69346499443054
2,3.6891637894572042,3.3775311946868896,13.376,20.06,35.273252725601196
3,3.4417518815215753,3.1831153631210327,17.536,24.16,34.85867261886597
4,3.282151677170578,2.9867702960968017,20.332,27.24,34.98826217651367
5,3.165368320990582,2.8936227202415465,22.25,28.45,34.203019857406616
6,3.082047550045714,2.8218334913253784,23.976,29.99,34.2016658782959
7,3.0066946842232527,2.7165194034576414,25.608,32.25,34.12105941772461
8,2.9451723098754883,2.6762470483779905,26.646,33.03,35.7844603061676
9,2.8948363138704885,2.6133572697639464,27.762,34.16,36.107089042663574
10,2.846671160386533,2.5808400988578795,28.486,34.46,36.97195291519165
11,2.809902390655206,2.53877249956131,29.17,35.33,35.1170871257782
12,2.7878254846650727,2.499608242511749,29.42,36.64,34.8097357749939
13,2.7494680832843392,2.466616082191467,30.472,36.79,34.912145137786865
14,2.7376678525185096,2.429874873161316,30.754,37.49,34.74068737030029
15,2.6982592295627206,2.4114534854888916,31.612,37.81,35.102744579315186
16,2.677879644899952,2.399286711215973,31.934,38.27,34.87111306190491
17,2.6581355698254643,2.3982808232307433,31.872,38.34,34.78214979171753
18,2.635402217203257,2.3524964570999147,32.472,39.2,34.99777841567993
19,2.619615452630179,2.3358490228652955,32.696,39.57,34.9869909286499
20,2.601521932348913,2.334049642086029,33.422,39.42,35.83202576637268
