Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.603389331272671,4.59609842300415,0.97,1.12,29.837608337402344
2,4.5924961469611345,4.583599042892456,1.234,1.51,29.569271087646484
3,4.578919765900593,4.565571928024292,1.926,2.3,29.232171535491943
4,4.55920764378139,4.537849807739258,2.452,2.36,29.22584867477417
5,4.5311786106654575,4.499771046638489,2.784,3.77,29.50965642929077
6,4.494616717708354,4.448522353172303,3.776,4.75,29.24777340888977
7,4.443882528616458,4.3744542598724365,4.36,5.98,29.309872150421143
8,4.37439489364624,4.275834059715271,5.088,7.06,29.23268175125122
9,4.294133711834343,4.187008571624756,5.818,7.17,29.34097981452942
10,4.225307240778086,4.108713698387146,6.176,8.05,30.077277183532715
11,4.17296838760376,4.056371545791626,6.626,9.1,29.79251742362976
12,4.1277444459954085,4.010275590419769,7.246,9.59,29.150568962097168
13,4.093239740449555,3.977933478355408,7.78,10.14,29.17476487159729
14,4.06726844456731,3.945368933677673,8.018,10.91,29.269532918930054
15,4.037904442573081,3.9140846371650695,8.42,11.28,29.133911848068237
16,4.01115049634661,3.887642025947571,8.64,11.69,29.08580231666565
17,3.9815837631420212,3.860785222053528,9.312,11.9,29.211498022079468
18,3.9607467432411347,3.8353869676589967,9.608,12.18,29.33069634437561
19,3.933217549810604,3.8111570119857787,10.06,12.82,29.237441539764404
20,3.913686000570959,3.792958116531372,10.282,12.88,29.71910285949707
