Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.602374835890167,4.595399665832519,1.22,1.71,29.685006141662598
2,4.591221045474617,4.58299298286438,1.852,2.16,29.555514097213745
3,4.5772004370786705,4.564502096176147,2.276,3.1,29.246296644210815
4,4.5561416441080524,4.537031555175782,2.776,3.2,29.179760456085205
5,4.526122419201598,4.496802759170532,2.986,3.75,29.339069366455078
6,4.4862849323117,4.442265486717224,3.77,4.61,29.248900413513184
7,4.430301369452963,4.369467377662659,4.47,6.21,29.22395920753479
8,4.362561527563601,4.284529423713684,5.024,6.75,29.319868326187134
9,4.291148871791606,4.199410772323608,5.714,7.15,29.32795810699463
10,4.230111900640994,4.132259464263916,6.196,7.61,30.00816011428833
11,4.173339887541168,4.077701616287231,6.856,8.39,29.811504364013672
12,4.130889994757516,4.030069029331207,7.39,9.03,29.2276451587677
13,4.097256096041932,3.9886250257492066,7.55,10.09,29.298553228378296
14,4.059926427140528,3.9562296986579897,8.148,10.5,29.19502305984497
15,4.03294959846808,3.9219594955444337,8.716,11.06,29.186814785003662
16,4.006560194249055,3.8949668645858764,9.206,11.83,29.20262837409973
17,3.9762149343685227,3.8662037372589113,9.486,12.24,29.17473554611206
18,3.945528190963122,3.8346845626831056,10.234,12.58,29.254417181015015
19,3.9185655846887704,3.8072933554649353,10.468,12.89,29.241806507110596
20,3.8931277065860983,3.775050163269043,10.652,13.85,29.88458275794983
