Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.602561274353339,4.596333336830139,1.13,1.36,29.632070064544678
2,4.592294702724534,4.584300827980042,1.49,1.8,29.44507908821106
3,4.577652147838047,4.5648668050765995,1.962,2.84,29.228814601898193
4,4.55664350548569,4.537494277954101,2.484,2.87,29.104451417922974
5,4.527224185515423,4.498905992507934,2.838,3.56,29.40995168685913
6,4.484553570650061,4.443385910987854,3.51,4.11,29.145204067230225
7,4.4340245431783245,4.3704262495040895,4.122,5.01,29.199198246002197
8,4.366202159803741,4.27645161151886,4.918,6.04,29.242204666137695
9,4.2939669161426774,4.188097858428955,5.608,7.09,29.367074728012085
10,4.222743413886246,4.116522979736328,6.474,8.57,29.782685041427612
11,4.172491180653474,4.061508202552796,6.81,8.75,29.691953420639038
12,4.132461465134913,4.007230567932129,7.246,9.78,29.20875835418701
13,4.09038165637425,3.979258644580841,7.886,10.13,29.158182382583618
14,4.0605248383113315,3.9418402671813966,8.3,10.62,29.356394052505493
15,4.035476650510516,3.9116272568702697,8.556,11.3,29.138996362686157
16,4.007934198087575,3.881668984889984,8.942,11.59,29.34963369369507
17,3.984599843317149,3.859628069400787,9.288,12.27,29.162936449050903
18,3.9628750499413936,3.8406473278999327,9.834,12.1,29.23267436027527
19,3.9444469846024806,3.815865933895111,10.048,12.47,29.236084461212158
20,3.9210662038958803,3.804667067527771,10.434,12.57,29.61634397506714
