Epoch,Test Acc Mean,Test Acc Std
1,46.986000000000004,1.1364083773010483
2,54.81,1.0166415297438913
3,59.926,0.8190384606353969
4,64.04799999999999,0.7116010118036669
5,66.96000000000001,0.6628725367670643
6,68.35,0.6228001284521381
7,68.98600000000002,1.1963210271494864
8,70.55,0.7292461861401842
9,71.45599999999999,0.6259904152620844
10,71.832,0.5625442204840454
11,72.19000000000001,1.0624688230720023
12,72.824,0.9807058682398089
13,73.484,0.5762152375631877
14,73.69000000000001,0.5159457335805775
15,74.13399999999999,0.9359187998966617
16,74.46399999999998,0.2978993118488176
17,74.94000000000001,0.8630643081485891
18,75.102,0.5152242230330389
19,75.014,0.3664205234426655
20,75.482,0.4279906541035682
