Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.113209721993427,3.6494351267814635,7.952,14.95,30.997013330459595
2,3.5165304188825646,3.355324149131775,16.602,19.06,31.018385410308838
3,3.236738440941791,3.140192520618439,21.142,22.91,30.887208700180054
4,3.029090922705981,2.968434917926788,24.668,26.39,32.16065788269043
5,2.8564817199901658,2.821461498737335,28.096,29.79,33.22564482688904
6,2.7005594895810496,2.706390750408173,31.078,32.05,33.333911180496216
7,2.5770108748455436,2.5931538105010987,33.58,34.0,31.700098037719727
8,2.476556736595777,2.5850096940994263,35.654,34.62,32.0542573928833
9,2.37361407036684,2.4967957735061646,38.094,35.7,32.78456950187683
10,2.279567538475504,2.5093163013458253,39.784,36.25,31.4181649684906
11,2.2059730072410737,2.4198498487472535,41.188,37.71,31.509380102157593
12,2.147185100584614,2.36349139213562,42.734,39.71,31.17112970352173
13,2.0567944767523785,2.3164562225341796,44.504,40.51,31.232572078704834
14,1.978699996763346,2.295155739784241,46.328,40.95,31.681631088256836
15,1.938195553361153,2.3211597084999083,47.384,40.93,31.249329328536987
16,1.8719323630235634,2.302485775947571,48.734,41.17,31.20012879371643
17,1.8080408901584393,2.2807600140571593,50.256,41.51,31.24201226234436
18,1.7448685862580124,2.2749468326568603,51.404,42.07,31.312211275100708
19,1.6983801953646602,2.2756898999214172,52.78,41.97,31.480098724365234
20,1.625160424076781,2.2103033900260924,54.314,44.52,31.515718936920166
