Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.086949234106103,3.651892936229706,8.472,14.69,31.090415716171265
2,3.4639262179939116,3.356476879119873,17.328,19.77,31.09037470817566
3,3.1952076298849925,3.0537298917770386,21.884,24.8,31.344984769821167
4,3.0002409608996645,2.980007231235504,25.656,26.6,33.1706120967865
5,2.8518906345172805,2.848902189731598,28.236,29.03,33.18386721611023
6,2.719306101604384,2.717262828350067,30.834,31.02,32.152586460113525
7,2.597925156963115,2.6247955441474913,33.204,32.95,31.890012979507446
8,2.491307171023622,2.5394251227378843,35.414,34.85,31.411606073379517
9,2.3851072836895377,2.5353538155555726,37.562,35.56,31.69078278541565
10,2.2889348025224647,2.4763031005859375,39.858,36.35,31.52830410003662
11,2.2194483961377824,2.365782642364502,40.994,38.77,31.704151391983032
12,2.13266552954304,2.304341733455658,43.02,40.14,32.04875874519348
13,2.05528478476466,2.3211814165115356,44.632,40.29,31.590296268463135
14,1.990167150692064,2.263736593723297,46.062,41.35,32.03007388114929
15,1.9326973946727053,2.347408139705658,47.268,39.9,32.120495080947876
16,1.8622747574533736,2.260157883167267,48.972,41.43,31.980457067489624
17,1.801609418830093,2.248830235004425,50.558,42.54,31.8780837059021
18,1.7334676238955284,2.2496513605117796,51.81,42.46,31.662721872329712
19,1.6803510322862742,2.245464634895325,53.486,42.85,31.712918758392334
20,1.6339252287027788,2.2362613499164583,54.29,43.34,31.861220121383667
