Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.117542573383877,3.6610952615737915,7.98,13.95,32.02856802940369
2,3.516198459936648,3.341827321052551,16.372,19.34,31.697404146194458
3,3.2309634344918385,3.096370315551758,21.28,24.49,31.49737572669983
4,3.022950790366348,2.940731203556061,25.054,27.08,31.855429887771606
5,2.8635484174806245,2.7801356077194215,28.07,30.27,31.91078233718872
6,2.718321661559903,2.7650512576103212,30.794,30.58,32.11364006996155
7,2.5994090304082755,2.6047667980194094,32.98,34.24,32.101765871047974
8,2.488957227492819,2.584089195728302,35.444,34.49,31.851280450820923
9,2.394900399811414,2.5075071454048157,37.464,35.68,32.282026290893555
10,2.3090928306384964,2.4626904845237734,39.03,37.05,31.994715452194214
11,2.2204882198450515,2.434965360164642,40.974,38.23,32.194451570510864
12,2.138497048494767,2.392759311199188,42.54,38.43,32.30044388771057
13,2.0589797691423066,2.3226832866668703,44.592,40.09,32.21411919593811
14,1.9915911567454436,2.3248536229133605,46.154,39.97,32.25848984718323
15,1.9343324267134374,2.2765679359436035,47.482,42.04,32.27345371246338
16,1.8850239369334008,2.23246808052063,48.532,42.11,32.22442173957825
17,1.811946180402016,2.22079598903656,50.28,42.85,32.72917056083679
18,1.7459247805634324,2.234862816333771,51.44,42.91,32.18577480316162
19,1.6954473086765833,2.2555104732513427,52.804,42.24,32.114320278167725
20,1.648345493540472,2.2293534874916077,54.046,43.35,32.015135765075684
