Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,2.0123808286627947,1.763015079498291,26.418,36.22,29.5809326171875
2,1.6835838641439165,1.5096179604530335,38.888,45.54,29.389893293380737
3,1.5442162727823063,1.4116221070289612,43.93,49.48,29.259327173233032
4,1.4625825650837956,1.3183608591556548,47.2,52.82,29.325954914093018
5,1.3958717767073183,1.2759529531002045,49.612,54.45,29.285863876342773
6,1.3344163724354334,1.19984170794487,52.006,57.57,29.29999876022339
7,1.286424994468689,1.147104960680008,54.184,59.44,29.325502157211304
8,1.2228552905880674,1.0936502695083619,56.274,61.61,29.383700370788574
9,1.172740203993661,1.0611526042222976,58.122,62.83,29.43503499031067
10,1.1521870974375277,1.0111734300851822,59.044,64.85,29.614327907562256
11,1.1113191186165323,0.9850692689418793,60.542,66.33,29.406540155410767
12,1.074108319014919,0.9677714347839356,61.978,66.73,29.34770941734314
13,1.0521714973206422,0.9348902553319931,62.796,67.38,29.333951234817505
14,1.0277745954844417,0.9123791664838791,63.658,68.21,29.379042387008667
15,1.0040387937000819,0.8727770298719406,64.57,70.06,29.332187175750732
16,0.9792349654801038,0.878756794333458,65.542,69.79,29.491891145706177
17,0.9711433460517805,0.873168084025383,65.744,70.76,29.398922443389893
18,0.9514139860260243,0.8707723617553711,66.596,70.24,29.21520185470581
19,0.9325049343157787,0.8170716732740402,67.064,71.78,29.459775924682617
20,0.9166194328239986,0.8059280157089234,67.544,72.86,29.642019510269165
