Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.539542704212423,4.273642253875733,3.208,5.97,35.385475873947144
2,4.136443600362661,3.980987548828125,7.864,9.77,35.25099539756775
3,3.928459588362246,3.824995684623718,10.616,11.99,35.546436071395874
4,3.785300155075229,3.710092306137085,12.78,13.9,36.74324297904968
5,3.6797212386617857,3.6084916949272157,14.282,15.64,36.02673530578613
6,3.592535697683996,3.534277355670929,15.818,16.94,36.33230972290039
7,3.5183151084549573,3.4678024649620056,17.176,18.29,35.448110818862915
8,3.4511802147845834,3.398866283893585,18.11,19.24,35.331539154052734
9,3.393129823159198,3.3612614989280702,19.156,19.81,35.25530028343201
10,3.3368748864349054,3.307914113998413,20.03,20.91,35.29947757720947
11,3.2785927130251515,3.263736891746521,21.162,21.59,35.64401984214783
12,3.2346220405734316,3.208774781227112,21.818,23.02,35.5917809009552
13,3.1829019468657824,3.1663811445236205,22.942,23.7,35.66513967514038
14,3.1384495326450894,3.1330672979354857,23.586,24.3,35.47185730934143
15,3.102660680303768,3.0876582145690916,24.2,25.3,35.48404145240784
16,3.054909820459327,3.047403371334076,25.078,25.56,35.44137740135193
17,3.019120221235314,3.0691907525062563,25.724,25.09,35.48100256919861
18,2.9766740385366948,2.974971520900726,26.594,27.58,35.593340158462524
19,2.936660477093288,2.9519506454467774,27.14,27.94,35.40247201919556
20,2.9036935543527407,2.9406914472579957,27.764,27.74,35.44293975830078
