Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.546233094468409,4.266079926490784,3.166,6.16,36.057037591934204
2,4.1379938514865175,3.9778963923454285,7.55,10.08,36.11776804924011
3,3.911098988688722,3.794369125366211,10.766,13.09,35.91707515716553
4,3.766598862044665,3.6769744873046877,13.068,14.94,36.119062423706055
5,3.6498856033597673,3.591681683063507,14.78,16.05,36.20117664337158
6,3.558077398611575,3.485813593864441,16.488,18.22,36.250619888305664
7,3.476901862086082,3.4203746199607847,17.554,19.14,36.19982290267944
8,3.4063658154740626,3.346804106235504,18.798,20.33,36.48899459838867
9,3.345361196264929,3.304847776889801,20.082,21.32,36.32220101356506
10,3.289724036138885,3.2709354162216187,20.942,21.33,36.19947624206543
11,3.2359444219238904,3.2111626863479614,21.94,22.51,36.05593013763428
12,3.1815732668857186,3.1921438694000246,22.836,22.99,36.161534786224365
13,3.1413130200639063,3.1225666999816895,23.394,24.41,35.92934560775757
14,3.08852527822767,3.0844705581665037,24.644,24.77,36.23939108848572
15,3.049629977771214,3.0789840459823608,25.152,24.43,36.01224064826965
16,3.0194092113144544,3.013513422012329,25.766,26.44,36.19153904914856
17,2.9779514585222517,2.9901967883110045,26.56,26.58,36.54574513435364
18,2.944532124363646,2.952302062511444,27.146,27.29,36.221946477890015
19,2.911273627865071,3.0160574436187746,27.678,26.36,36.0321581363678
20,2.8808714224367726,2.9220911026000977,28.27,27.97,36.366851568222046
