Epoch,Test Acc Mean,Test Acc Std
1,6.276,0.20362711017936694
2,10.059999999999999,0.18022208521710073
3,12.658,0.3807046099011671
4,14.642,0.6507964351469666
5,16.252000000000002,0.36229269934681296
6,17.622,0.4752430956889321
7,18.738,0.3165691077790128
8,19.88,0.45011109739707583
9,20.802,0.5222796185952508
10,21.426,0.36978912909927425
11,22.332,0.39549462701786486
12,23.105999999999998,0.28890136725187004
13,24.217999999999996,0.3394348243772287
14,24.656,0.2308765904114141
15,25.131999999999998,0.35323646470884074
16,25.878000000000004,0.4054331017566284
17,25.961999999999996,0.5114841151003613
18,27.105999999999995,0.43102668130870997
19,27.387999999999998,0.6280573222246523
20,28.139999999999997,0.2639696952303427
