Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.10414436155436,3.672436499595642,8.292,14.74,36.07194447517395
2,3.507776004927499,3.3293484091758727,16.514,20.36,35.03313899040222
3,3.224706080495095,3.126753067970276,21.314,23.33,35.33596658706665
4,3.025598338672093,2.9786497712135316,24.734,26.75,34.981011629104614
5,2.8664904297614586,2.8436028957366943,27.752,29.16,35.01315689086914
6,2.724498147867164,2.7973079919815063,30.726,30.21,35.41529393196106
7,2.611247707386406,2.642444634437561,33.012,33.66,35.424076080322266
8,2.513332882706,2.6921323418617247,35.006,32.89,35.40986752510071
9,2.41588087471164,2.501408851146698,36.86,36.33,35.31120204925537
10,2.329093699552575,2.443238151073456,38.588,37.72,35.217716693878174
11,2.251579591206142,2.4356682300567627,40.306,37.42,35.5505633354187
12,2.1688139000717475,2.3737101554870605,42.31,39.04,36.5855872631073
13,2.1084392277561887,2.370535469055176,43.504,39.74,35.44553756713867
14,2.049579075404576,2.338618040084839,44.972,40.28,35.849419832229614
15,1.9767503409969562,2.3409968256950378,46.456,40.23,35.83408188819885
16,1.921118336064475,2.3828147530555723,47.894,39.69,35.9897255897522
17,1.8625204575305083,2.2893184781074525,48.852,41.77,35.53466033935547
18,1.8019800246978293,2.2439008235931395,50.378,43.25,35.68418025970459
19,1.7590463112811654,2.2634607434272764,51.3,42.8,35.49172377586365
20,1.6889288449773983,2.305833578109741,52.786,42.29,36.357431173324585
