Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.291403432281649,3.8807169437408446,5.21,10.62,30.67398428916931
2,3.805651849629928,3.4997549295425414,11.18,16.98,30.354219675064087
3,3.579485939473522,3.311855363845825,14.722,19.66,29.512439727783203
4,3.4514558972144616,3.1862704277038576,16.858,22.45,29.485424041748047
5,3.3530790635517667,3.124850869178772,18.604,24.38,29.520171642303467
6,3.2774470217373906,3.02308566570282,20.142,25.53,29.476709365844727
7,3.2129076719284058,2.958047556877136,21.152,26.15,29.503588438034058
8,3.1594260858029735,2.8968965291976927,22.132,27.77,29.539666652679443
9,3.11515735606758,2.88722939491272,22.812,28.34,29.714205026626587
10,3.089245947039857,2.8468850374221804,23.43,29.07,30.276854038238525
11,3.0546164415320574,2.8021024227142335,24.01,29.33,30.312766790390015
12,3.009690148489816,2.774461734294891,24.736,30.06,29.575207948684692
13,2.9747433248831303,2.7459142446517943,25.88,29.92,29.725683450698853
14,2.9790358543395996,2.794492554664612,25.716,29.64,29.746043920516968
15,2.9615608210466347,2.729963684082031,25.686,31.31,29.57398009300232
16,2.941407320450763,2.7234147429466247,26.116,30.4,29.92464828491211
17,2.908230642883145,2.7079670786857606,26.724,31.88,29.824522972106934
18,2.9072618070913823,2.6911259412765505,26.924,31.15,29.754488945007324
19,2.8743834884799258,2.686390149593353,27.614,31.78,29.603243350982666
20,2.8696860634550756,2.6743165493011474,27.616,31.65,30.554049968719482
