Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.019028500634796,4.869080281257629,8.91,7.87,34.072343587875366
2,3.5765647936840446,3.64520583152771,15.16,15.82,34.38359808921814
3,3.3283342682585424,3.263394367694855,19.29,20.54,34.48252606391907
4,3.1338892347958622,3.030079019069672,23.028,25.42,34.269707441329956
5,2.961574544711989,2.9237503528594972,26.042,27.24,34.264845848083496
6,2.8148299771912244,2.767180097103119,28.692,30.27,34.5254271030426
7,2.6667469034389573,2.7173977375030516,31.848,31.85,34.39470148086548
8,2.5461098661228103,2.5829652070999147,34.096,34.75,34.41299271583557
9,2.4368317735438443,2.5353384733200075,36.386,35.74,34.8126962184906
10,2.314091069357736,2.4351268887519835,38.814,37.98,34.08535671234131
11,2.215342455980729,2.4332666397094727,41.194,38.1,34.04648041725159
12,2.1189801194229902,2.361346983909607,42.976,40.31,34.25442814826965
13,2.045804130787752,2.3412856698036193,44.466,40.87,34.13213634490967
14,1.951448906441124,2.272477996349335,46.97,42.22,34.3345730304718
15,1.8556435424454358,2.2334857106208803,48.884,42.75,33.99779534339905
16,1.7788469657606008,2.2691811084747315,50.702,43.1,34.23761749267578
17,1.7115546975817,2.2225816011428834,52.196,43.81,34.52629017829895
18,1.6455189086952988,2.239919537305832,53.722,43.99,34.0318386554718
19,1.56254964337057,2.194948273897171,55.678,45.44,34.40226984024048
20,1.4905747795591548,2.2899241209030152,57.726,43.67,34.53625464439392
