Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.05980143255117,5.075838470458985,8.11,6.21,34.88433527946472
2,3.6046710184642246,3.510473096370697,14.282,16.37,34.88637685775757
3,3.3606556994574412,3.3242624402046204,18.574,19.87,34.96494007110596
4,3.1666595570895137,3.0650615096092224,22.068,24.69,34.97478008270264
5,2.9880769155463396,2.953627181053162,25.242,27.11,34.83872056007385
6,2.8381267153486913,2.837373733520508,28.368,29.57,34.95528054237366
7,2.70635572258307,2.7232425212860107,30.752,31.93,34.98269200325012
8,2.576994818084094,2.5919902086257935,33.398,33.85,34.93370342254639
9,2.471803363488645,2.5538486361503603,35.522,34.79,34.63283944129944
10,2.3676473121253814,2.5074169039726257,37.774,35.69,34.82565140724182
11,2.254822302837761,2.425805628299713,40.208,37.84,34.89005923271179
12,2.153470428622499,2.3636507630348205,42.326,38.97,34.53451371192932
13,2.0693124642177505,2.3443838000297545,44.29,39.88,35.16156768798828
14,1.9834289234511706,2.2858404874801637,46.224,40.75,35.055636167526245
15,1.9038923954477116,2.2552734375,47.836,42.18,34.725690603256226
16,1.8430392973277034,2.2264025688171385,49.118,43.22,35.083423137664795
17,1.7537137939005483,2.243119490146637,51.102,43.08,34.75701427459717
18,1.6743556504346886,2.199637746810913,53.04,44.25,34.54026794433594
19,1.6124408062623472,2.2070135354995726,54.64,44.53,34.741194009780884
20,1.5475188907311888,2.247829496860504,56.132,44.44,35.03472113609314
