Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.008788955454924,4.3730353832244875,8.834,9.96,33.884763956069946
2,3.5822743153085512,3.541124713420868,15.008,16.78,34.36640954017639
3,3.337816384373879,3.2124934792518616,19.198,22.07,34.31563687324524
4,3.1320443931890996,3.040205991268158,23.092,25.81,34.266061305999756
5,2.953718367888003,2.905829465389252,26.14,27.88,34.31672811508179
6,2.810488934419593,2.800430619716644,28.808,29.72,34.19746470451355
7,2.664128383811639,2.633292853832245,31.672,33.85,34.367305517196655
8,2.5432997236446457,2.637486183643341,34.264,33.72,34.04993987083435
9,2.4360171215874806,2.5232352375984193,36.344,36.04,34.48535990715027
10,2.326258980498022,2.476685035228729,38.504,36.92,33.85204601287842
11,2.229651246752058,2.426202046871185,40.544,37.78,34.31427049636841
12,2.1396024360948678,2.3311516642570496,42.594,40.03,34.03360891342163
13,2.055366480837063,2.3402782917022704,44.188,39.94,34.14092135429382
14,1.9834169635967331,2.2540272951126097,46.01,42.31,34.27211546897888
15,1.8960433736139415,2.2469829440116884,48.122,42.58,34.19624972343445
16,1.8325593982424055,2.2160146713256834,49.156,42.89,34.18886709213257
17,1.7435839066700058,2.2033650517463683,51.406,44.24,34.37856888771057
18,1.661428115805801,2.174600088596344,53.342,44.44,34.08454346656799
19,1.6015176639264943,2.204255425930023,54.544,44.06,34.113142013549805
20,1.5292079582506297,2.1915626227855682,56.44,44.88,33.96914005279541
