Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.004494684083121,4.625936341285706,8.674,6.93,37.389344215393066
2,3.5804038072118956,3.5753057837486266,14.756,15.56,38.25749468803406
3,3.3304355363456573,3.2438647866249086,19.298,21.85,37.717251777648926
4,3.1292152429113584,3.036502492427826,22.644,25.82,34.43257188796997
5,2.961048043504053,2.8780739426612856,26.046,28.51,37.72288942337036
6,2.793323803921135,2.7483669400215147,29.022,31.3,37.404067277908325
7,2.651186996576737,2.6943082928657534,31.992,32.2,37.49110746383667
8,2.5349841653084266,2.569062685966492,34.298,34.78,37.43804979324341
9,2.4134353788531557,2.498020553588867,36.592,36.48,36.37074685096741
10,2.3086901075985966,2.423552429676056,38.932,37.64,34.55821228027344
11,2.213371129668489,2.3851171493530274,40.934,38.76,34.78461480140686
12,2.1319184278955263,2.373378312587738,42.634,39.39,34.401195764541626
13,2.036096831973718,2.3308632254600523,44.902,40.04,34.44003343582153
14,1.9640890177415342,2.3035102248191834,46.606,41.48,34.93357825279236
15,1.8887153644951022,2.2293036460876463,48.186,43.06,34.61825680732727
16,1.7992653372336407,2.2596693873405456,50.132,42.75,35.12284445762634
17,1.7358730569177745,2.247520220279694,51.514,43.51,34.848957538604736
18,1.654723932548445,2.19957417845726,53.614,44.42,34.971399545669556
19,1.5748624400216706,2.1572199523448945,55.242,45.2,34.89675807952881
20,1.5176763534545898,2.220070207118988,56.59,45.1,34.738274335861206
