Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.0891828464002025,5.026826167106629,7.664,6.69,34.24172806739807
2,3.650699415985419,3.655628871917725,13.588,15.33,34.40231251716614
3,3.4133971540295347,3.279408872127533,17.752,20.31,34.26829433441162
4,3.20164840562003,3.124553942680359,21.448,23.32,33.79642105102539
5,3.0413361617497037,2.9531452775001528,24.294,26.55,34.53326487541199
6,2.8814604574320266,2.8252513885498045,27.514,29.45,34.350539207458496
7,2.7400134801864624,2.7638056874275208,30.068,30.83,34.37098717689514
8,2.6119835352411074,2.6849832415580748,32.632,32.32,34.17713117599487
9,2.495543436128266,2.531677007675171,35.27,35.37,34.37221431732178
10,2.3703868024203243,2.4426501631736754,37.884,37.12,33.80227303504944
11,2.280453319452247,2.4131708979606628,39.564,37.85,33.31131720542908
12,2.188020506683661,2.3809322476387025,41.56,38.51,33.41016888618469
13,2.0877498911351573,2.2874648451805113,43.724,40.74,33.48182535171509
14,1.9902858174577052,2.307172179222107,45.804,41.12,33.7454149723053
15,1.9241984742028373,2.2791652917861938,47.604,41.28,33.57194757461548
16,1.8544325901537526,2.265932869911194,48.884,42.31,33.376465797424316
17,1.7757788799246963,2.182259428501129,50.562,44.05,33.37216258049011
18,1.6904639200288423,2.2075635194778442,52.586,43.59,33.3415424823761
19,1.613979580451031,2.234242796897888,54.63,44.27,36.12811207771301
20,1.5462196396321666,2.172629547119141,56.076,45.12,38.97869372367859
