Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.603223693614104,4.596433091163635,1.134,1.32,37.33427667617798
2,4.593134816812009,4.584738755226136,1.526,2.04,37.21378755569458
3,4.579882378480872,4.567489838600158,1.978,2.61,36.63952374458313
4,4.559355550882768,4.540536594390869,2.44,3.52,37.00580358505249
5,4.5266806787374065,4.495205497741699,3.13,4.05,36.642529010772705
6,4.476278596994828,4.427112865447998,3.518,4.76,36.92134737968445
7,4.407568625041416,4.341089224815368,4.11,5.21,36.89725351333618
8,4.334132330758231,4.256439590454102,4.824,6.26,36.79176950454712
9,4.265393081976443,4.179019284248352,5.468,7.1,36.75417900085449
10,4.207787917584789,4.115524315834046,6.022,7.75,38.68246126174927
11,4.156767884079291,4.06119933128357,6.776,9.38,37.49885034561157
12,4.114851372582572,4.0155709981918335,7.16,9.79,35.788339138031006
13,4.075594809590553,3.9738864421844484,8.024,10.52,35.54392433166504
14,4.042542331072749,3.9376676082611084,8.198,11.11,35.86847734451294
15,4.010248714563798,3.9027946472167967,8.822,11.43,37.32086181640625
16,3.9863279498353297,3.873811864852905,9.154,12.09,38.89336609840393
17,3.959186909150104,3.856320309638977,9.676,11.95,37.88000297546387
18,3.9274774911452313,3.8199519515037537,9.82,12.4,36.66135382652283
19,3.900595081095793,3.8023508906364443,10.41,12.57,36.33411478996277
20,3.8845320015537497,3.767146360874176,10.63,13.25,37.17001032829285
