dataset,noise,batch_size,optimizer,num_runs,mean_epoch_time,std_epoch_time,mean_total_time,std_total_time
CIFAR10,0.05,512,Adam,5,29.505226781368254,0.027240516011227085,590.1045356273651,0.544810320224549
CIFAR10,0.05,512,Momentum,5,29.383828291893007,0.02523524931148878,587.6765658378602,0.5047049862297956
CIFAR10,0.05,512,SGD,5,29.319477379322052,0.058533811652959934,586.389547586441,1.1706762330592062
CIFAR10,0.05,512,SR-Adam,5,29.69893080234528,0.03440571406486495,593.9786160469055,0.6881142812972904
CIFAR10,0.05,512,SR-Adam-All-Weights,5,29.800204117298126,0.05132048507492692,596.0040823459625,1.026409701498539
