Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.527663454717519,4.253487396240234,3.348,7.03,30.85970163345337
2,4.12873790458757,3.965628910064697,7.934,10.7,32.456454277038574
3,3.913775981688986,3.7974433064460755,10.844,13.0,32.68175220489502
4,3.7692914422677486,3.6663551688194276,13.166,14.96,32.267072439193726
5,3.6545954845389543,3.562967562675476,14.804,16.73,31.54709792137146
6,3.561637581611166,3.485315763950348,16.202,18.03,31.52367663383484
7,3.4839961747733916,3.415432167053223,17.692,19.33,31.19029450416565
8,3.412959870027036,3.3613738656044005,18.922,19.92,31.356125354766846
9,3.3488282670780105,3.3091076731681826,19.96,20.72,31.455178260803223
10,3.2913923190564525,3.24538117647171,20.656,21.94,31.513894081115723
11,3.23602708991693,3.213006854057312,21.848,22.45,31.51087188720703
12,3.1867947627087028,3.1687569975852967,22.786,23.35,31.36053442955017
13,3.1464217317347623,3.149247431755066,23.402,23.62,31.698659420013428
14,3.09404997679652,3.094773256778717,24.382,24.44,31.601075649261475
15,3.0550814112838434,3.0528361678123472,24.988,25.15,31.6704523563385
16,3.020692134390072,3.0527637600898743,25.696,25.71,31.498315811157227
17,2.9822865262323495,3.000387954711914,26.286,26.7,31.856101036071777
18,2.9482810302656524,3.0078433394432067,27.086,26.63,31.65380835533142
19,2.906637962983579,3.0246058106422424,27.762,26.36,30.9765784740448
20,2.873661539992508,2.9453030586242677,28.266,27.51,30.799822330474854
