Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.530621703790159,4.257068204879761,3.344,6.08,33.43349027633667
2,4.139880537986755,3.983214724063873,7.604,10.18,32.87148189544678
3,3.932406960701456,3.80006365776062,10.67,13.05,31.775117874145508
4,3.7858249873531107,3.6795441150665282,12.954,14.93,31.41867995262146
5,3.6751104447306417,3.5823939442634583,14.586,16.7,31.625576972961426
6,3.5837483381738466,3.502159869670868,16.094,18.14,31.202622652053833
7,3.503383363996233,3.4238977670669555,17.096,19.07,31.303550958633423
8,3.4336255496861985,3.3755876779556275,18.242,19.73,31.343787670135498
9,3.371917819490238,3.3237931966781615,19.556,20.62,31.518125295639038
10,3.309329011002365,3.276544725894928,20.568,21.2,31.44594979286194
11,3.252117935492068,3.2198829293251037,21.542,22.49,31.684311389923096
12,3.207897118159703,3.176407241821289,22.5,23.22,31.709826231002808
13,3.157407585455447,3.196819770336151,23.19,22.61,31.669827699661255
14,3.1119059956803614,3.1034993648529055,24.052,24.66,31.46244239807129
15,3.075864273674634,3.1170424699783323,24.678,24.74,31.61901021003723
16,3.033280066081456,3.0877909064292908,25.462,24.63,33.70667290687561
17,2.990895171554721,2.986224627494812,26.506,26.99,31.83584427833557
18,2.956638126957173,2.9593703031539915,26.972,27.47,30.894124031066895
19,2.926213563704977,2.9456314206123353,27.54,27.74,30.84534478187561
20,2.887224007625969,2.930480349063873,28.318,27.8,31.118253707885742
