Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,3.762437346030255,3.276732850074768,12.636,19.95,33.975290298461914
2,3.1633365811133873,3.0754854798316957,22.024,24.38,33.53406596183777
3,2.880053014171367,2.8161198496818542,27.57,29.45,33.75789737701416
4,2.6475148371287753,2.685995876789093,31.982,31.84,33.837016582489014
5,2.47566687574192,2.6179045677185058,35.566,34.22,33.86669111251831
6,2.3365482992055466,2.3870095729827883,38.262,38.23,33.690999031066895
7,2.2059744487003403,2.3718103766441345,41.146,38.9,33.942017555236816
8,2.1121922792220604,2.2542436122894287,43.226,41.51,33.81533241271973
9,2.0125631981966445,2.2411772131919863,45.474,41.63,33.911203384399414
10,1.9174870447236665,2.1771492838859556,47.574,43.55,33.8682816028595
11,1.821731028508167,2.1672648668289183,49.682,43.41,33.62638783454895
12,1.7497057038910535,2.0973178923130034,51.276,45.66,33.8285117149353
13,1.6695547237688182,2.174352931976318,53.802,44.44,33.815343141555786
14,1.5944445388657706,2.129421067237854,55.032,45.61,33.82903861999512
15,1.5339000176410287,2.060557562112808,56.484,47.18,33.883060932159424
16,1.4630566896224508,2.1406491935253142,58.002,46.67,33.65958309173584
17,1.4007290686879839,2.05498663187027,59.642,48.39,33.91158103942871
18,1.3318734144677922,2.1149787306785583,61.332,47.22,33.704025983810425
19,1.2783759564769512,2.117393881082535,62.526,47.94,33.82793664932251
20,1.202121021796246,2.1137935876846314,64.404,48.5,33.548144578933716
