Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,3.82277242018252,3.4963675856590273,11.492,16.49,33.41303753852844
2,3.2020121204609775,3.0293920040130615,21.398,24.89,33.73177647590637
3,2.8672186768784815,2.763793706893921,27.552,30.28,33.488686084747314
4,2.6540394680840627,2.739432120323181,31.752,30.47,33.613961935043335
5,2.4806914426842512,2.4920647978782653,35.264,35.4,33.70353364944458
6,2.34099818249138,2.3784793853759765,38.24,38.39,33.68606901168823
7,2.208210976756349,2.3570018768310548,41.008,39.11,33.694746017456055
8,2.1052653959819247,2.354936695098877,43.3,39.59,33.781015396118164
9,2.0179436839356715,2.3106505393981935,45.214,39.83,33.327845335006714
10,1.9167586443375568,2.187604069709778,47.528,43.42,33.33758187294006
11,1.8326773838121064,2.1114798069000242,49.624,44.9,34.19808006286621
12,1.7695799263156191,2.102080595493317,50.932,45.0,33.72285294532776
13,1.677174680087031,2.137801307439804,53.014,45.47,34.241408824920654
14,1.607563921383449,2.146556109189987,54.784,45.61,34.14395332336426
15,1.5385598978217767,2.089170330762863,56.274,47.63,33.824875593185425
16,1.4726701196359129,2.0962763249874117,58.118,46.92,34.04949998855591
17,1.4062487215411907,2.113039439916611,59.228,46.24,33.641945362091064
18,1.3415029061083892,2.115055412054062,61.218,47.65,33.810285806655884
19,1.2693719413815712,2.1450315356254577,62.906,47.19,33.801593542099
20,1.2069324972678204,2.102914422750473,64.512,49.18,33.805752992630005
