Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,2.26294790968603,2.1991504430770874,16.634,23.2,34.83037543296814
2,2.131589952780276,2.0390588879585265,23.698,27.86,34.63660430908203
3,2.0148555685062797,1.9466157853603363,27.338,31.34,34.74193477630615
4,1.9432775305241954,1.8848281681537629,29.862,33.6,34.78045415878296
5,1.9006202987262182,1.8350006937980652,31.604,35.14,35.160561084747314
6,1.851950493394112,1.7852750957012176,33.566,36.53,34.80305361747742
7,1.8051326396513958,1.7404197752475739,35.056,37.78,34.849360942840576
8,1.7630021559948823,1.722500604391098,36.664,38.71,34.73754143714905
9,1.724776921223621,1.6999420285224915,37.87,39.19,34.76465320587158
10,1.6968665366270104,1.631015318632126,38.78,42.22,35.08653712272644
11,1.668106530393873,1.6129704058170318,39.922,42.12,34.80153203010559
12,1.6416569473792095,1.5811817586421966,40.628,42.75,34.61092448234558
13,1.6143153382807363,1.5221662998199463,41.784,45.78,34.75545024871826
14,1.5888926167877353,1.5063971519470214,42.704,46.41,34.708332777023315
15,1.5757703051275136,1.4976902842521667,42.668,46.23,34.90404295921326
16,1.553782019079948,1.4882804870605468,43.926,46.61,34.62677240371704
17,1.537204958954636,1.456363892555237,44.51,47.61,34.81118059158325
18,1.5247285001131954,1.4704933166503906,44.864,47.23,34.793827533721924
19,1.5059449210458873,1.4121951162815094,45.6,49.48,34.98514103889465
20,1.4982969128355688,1.394461190700531,45.718,50.33,35.186506509780884
