Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.533002215988782,4.2985687255859375,2.548,5.89,35.538196325302124
2,4.1656816492275315,3.92876250743866,6.468,10.28,35.51107478141785
3,3.9399686881474087,3.7475853085517885,9.642,14.04,35.81821894645691
4,3.7744773577670663,3.578782021999359,12.456,16.42,35.52397084236145
5,3.645080196614168,3.4765923857688903,14.29,17.91,35.751431703567505
6,3.535072662392441,3.3837989568710327,16.064,19.07,35.83725714683533
7,3.4442241264849294,3.272670364379883,17.672,21.44,35.82049775123596
8,3.359422153356124,3.148547887802124,18.97,24.07,36.02886199951172
9,3.2897649127609876,3.0613459825515745,20.276,25.54,35.894426584243774
10,3.2292929084933535,3.0204359531402587,21.54,25.98,34.9532732963562
11,3.18182343609479,2.946298861503601,22.288,27.64,34.614848136901855
12,3.1231921959896476,2.9017040014266966,23.43,28.45,34.30358076095581
13,3.084288730913279,2.8563202261924743,24.11,29.39,34.35810112953186
14,3.0565823900456333,2.806263744831085,24.874,29.8,35.92203736305237
15,3.026736174310957,2.760021078586578,25.216,31.5,36.01054835319519
16,2.9821683898264046,2.7267852902412413,26.042,31.65,35.011760234832764
17,2.9448968439686056,2.6728471517562866,26.944,33.16,34.74835801124573
18,2.905926064569123,2.663410782814026,27.404,33.54,34.93280816078186
19,2.8723104389346377,2.599274444580078,28.112,34.19,34.696209192276
20,2.832580792660616,2.562518000602722,28.898,35.32,35.74188423156738
