Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.110594287210581,3.661290395259857,8.366,13.99,36.55933690071106
2,3.494310344968523,3.302676796913147,16.726,20.44,37.27216386795044
3,3.2281384516735465,3.1229928970336913,21.336,23.29,36.60169053077698
4,3.0330036246046728,2.962749552726746,24.924,27.04,36.95205235481262
5,2.8778521017152436,2.853154408931732,27.704,29.13,37.17846870422363
6,2.735322171328019,2.7378394961357118,30.822,31.67,37.09955668449402
7,2.615508648813987,2.6808029651641845,32.92,32.7,37.02378273010254
8,2.5020520200534744,2.6170913100242617,34.994,34.24,37.061017751693726
9,2.39414474915485,2.5090160846710203,37.666,36.11,37.01828169822693
10,2.318864104699115,2.5032128572463987,38.98,36.63,37.20653486251831
11,2.242940223946863,2.416979658603668,40.708,38.87,36.387216567993164
12,2.1541596955182603,2.384894573688507,42.416,38.79,36.934112548828125
13,2.08827936162754,2.3944098949432373,43.782,39.48,37.18415117263794
14,2.0245067842152653,2.3341391563415526,45.54,40.99,36.2920708656311
15,1.956563061597396,2.3587921380996706,46.892,40.56,38.12012791633606
16,1.8958613690064878,2.283938670158386,48.206,41.87,38.00169777870178
17,1.8288949582041527,2.285995292663574,50.162,41.4,37.58347821235657
18,1.7780324135507857,2.262723708152771,51.09,43.32,38.01434898376465
19,1.7301231780830695,2.2452385783195496,52.16,43.05,37.96405100822449
20,1.663843311825577,2.270577812194824,53.642,43.19,37.74698305130005
