Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.602561274353339,4.596333336830139,1.13,1.36,35.59671354293823
2,4.592294702724534,4.584300827980042,1.49,1.8,34.99464416503906
3,4.577652147838047,4.5648668050765995,1.962,2.84,34.06453323364258
4,4.55664350548569,4.537494277954101,2.484,2.87,34.115875482559204
5,4.527224185515423,4.498905992507934,2.838,3.56,34.02914333343506
6,4.484553570650061,4.443385910987854,3.51,4.11,35.495651960372925
7,4.4340245431783245,4.3704262495040895,4.122,5.01,36.33644771575928
8,4.366202159803741,4.27645161151886,4.918,6.04,35.20893454551697
9,4.2939669161426774,4.188097858428955,5.608,7.09,34.88798689842224
10,4.222743413886246,4.116522979736328,6.474,8.57,35.88714265823364
11,4.172491180653474,4.061508202552796,6.81,8.75,35.09615612030029
12,4.132461465134913,4.007230567932129,7.246,9.78,35.535351514816284
13,4.09038165637425,3.979258644580841,7.886,10.13,35.53857612609863
14,4.0605248383113315,3.9418402671813966,8.3,10.62,35.5782630443573
15,4.035476650510516,3.9116272568702697,8.556,11.3,35.65965008735657
16,4.007934198087575,3.881668984889984,8.942,11.59,35.56018257141113
17,3.984599843317149,3.859628069400787,9.288,12.27,35.872772216796875
18,3.9628750499413936,3.8406473278999327,9.834,12.1,35.722113609313965
19,3.9444469846024806,3.815865933895111,10.048,12.47,35.56259799003601
20,3.9210662038958803,3.804667067527771,10.434,12.57,35.47732424736023
