Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.188389887615126,3.732985198497772,6.592,13.24,27.01069140434265
2,3.6560725679202957,3.3088597893714904,14.158,21.54,26.69698977470398
3,3.35610348594432,3.016507387161255,19.19,26.04,26.711560010910034
4,3.1378691172113222,2.8340144634246824,22.996,29.67,26.710073947906494
5,2.991238221830251,2.6888802289962768,25.794,32.19,26.743967294692993
6,2.8702047868650786,2.5897330403327943,27.738,34.63,26.743651866912842
7,2.786734780486749,2.5206642627716063,29.766,35.65,26.81051468849182
8,2.712364508181202,2.443054699897766,31.152,37.01,26.643028497695923
9,2.6581412651100935,2.379706108570099,32.296,38.15,26.700719118118286
10,2.6217563225298512,2.3582003593444822,32.958,38.9,26.94250249862671
11,2.5737616577926947,2.3077253818511965,33.918,40.06,26.715411901474
12,2.532773365779799,2.2606991291046143,34.736,40.7,26.73483943939209
13,2.5170781928665784,2.252280032634735,35.24,41.18,26.677132606506348
14,2.4837979370233962,2.254837143421173,35.886,41.22,26.791563272476196
15,2.4642433293011723,2.221671986579895,35.874,41.22,26.806376457214355
16,2.440244477622363,2.2147770881652833,36.642,42.25,26.758288383483887
17,2.4263193996585146,2.188929808139801,37.03,42.27,26.778529405593872
18,2.400049382326554,2.1799659729003906,37.45,42.71,26.70512557029724
19,2.382438192562181,2.158200669288635,37.928,43.27,26.64127516746521
20,2.3620671082516105,2.129155194759369,38.354,44.13,26.975475788116455
