Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.86305898184679,1.5124157190322876,31.482,44.96,30.568920373916626
2,1.562490123875287,1.3765325009822846,43.034,50.69,30.156301259994507
3,1.4267764310447537,1.2614537119865417,48.552,54.55,33.26318287849426
4,1.3566592664134747,1.1879304111003877,50.734,57.01,32.851794719696045
5,1.2767972629897448,1.081825202703476,53.972,61.38,31.59105944633484
6,1.218549011921396,1.088160401582718,56.234,61.31,31.03811025619507
7,1.2048509862958168,1.0531072288751602,56.956,63.2,31.720385313034058
8,1.1518397574522057,1.0114416480064392,59.112,64.08,31.394312620162964
9,1.1103324263679737,0.9606363624334335,60.768,65.73,31.372886657714844
10,1.097382793621141,0.9553187340497971,61.416,67.1,32.22026562690735
11,1.0909623254318626,0.9875303685665131,61.604,65.67,32.054197788238525
12,1.065588201187095,0.92251156270504,62.374,67.69,32.66079378128052
13,1.0413913130760193,0.8932637423276901,63.402,68.88,33.781461000442505
14,1.0138642495992232,0.8856164127588272,64.326,69.25,33.748098611831665
15,0.9934153514248985,0.8914118140935898,65.202,68.96,33.943992137908936
16,1.0044478993026578,0.8997537553310394,64.422,67.85,33.816930294036865
17,0.9990017000509768,0.8898848831653595,64.976,69.03,33.20172142982483
18,0.9721911732031374,0.8696419477462769,65.856,69.87,30.537605047225952
19,0.9885682567041747,0.8604269355535508,65.494,70.27,33.494810581207275
20,0.9709530947159748,0.8423112958669663,66.294,70.91,32.52852439880371
