Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.603660466719647,4.596059107780457,1.0,1.18,29.65514898300171
2,4.593126618132299,4.584286069869995,1.34,1.41,29.350558280944824
3,4.579958219917453,4.566552519798279,1.716,2.35,28.745920181274414
4,4.562196142819463,4.541817998886108,2.252,2.36,28.606419801712036
5,4.536437165980437,4.5068889379501345,2.842,3.05,28.947093725204468
6,4.501727799980008,4.458256649971008,3.416,4.43,28.748658657073975
7,4.45447825412361,4.3931032657623295,4.23,5.88,29.04549288749695
8,4.3900593154284415,4.299179410934448,4.892,6.74,28.72747254371643
9,4.314278242539387,4.20590603351593,5.508,7.53,28.72110080718994
10,4.239402678548073,4.126276230812072,6.252,8.38,29.943779230117798
11,4.185571884622379,4.0680386304855345,6.468,8.68,29.499988794326782
12,4.1378291626365815,4.023430097103119,6.994,9.74,28.73212170600891
13,4.100513609088197,3.9856172680854796,7.568,10.02,28.865896463394165
14,4.070166612158016,3.9565956234931945,7.826,10.7,28.71178150177002
15,4.0402343224505985,3.9212230682373046,8.38,10.87,28.84682607650757
16,4.016042062214443,3.90198438167572,8.768,11.35,28.69371461868286
17,3.992391360049345,3.8645783066749573,9.218,11.99,28.85437560081482
18,3.964048597277427,3.8464694261550902,9.514,12.25,28.893888235092163
19,3.942050357254184,3.8130719661712646,9.872,12.74,29.24424719810486
20,3.9161760904351057,3.7957499742507936,10.278,13.06,30.049155712127686
