Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.603321075439453,4.595941758155822,0.966,1.11,30.106879472732544
2,4.592231765085337,4.583401441574097,1.272,1.53,29.86903953552246
3,4.5784657682691305,4.565146160125733,1.968,2.38,28.98015570640564
4,4.558296232807393,4.53694326877594,2.484,2.36,29.038862705230713
5,4.529636611743849,4.498281669616699,2.812,3.82,29.124006032943726
6,4.492268766675677,4.445962119102478,3.826,4.79,29.668619632720947
7,4.4401949571103465,4.3703888893127445,4.412,6.02,29.870417594909668
8,4.369293538891539,4.271183514595032,5.144,7.06,29.94920063018799
9,4.289145080410704,4.183442187309265,5.812,7.19,29.706125736236572
10,4.2218252201469575,4.106719708442688,6.184,8.08,30.170249700546265
11,4.170431176010443,4.055407118797302,6.626,9.03,29.680727243423462
12,4.125941008937602,4.010126078128815,7.278,9.67,29.476112842559814
13,4.0919734799132055,3.9776747822761536,7.766,10.17,29.43615984916687
14,4.066411388163664,3.945538318157196,8.014,10.89,29.714146852493286
15,4.037470812700232,3.9150543332099916,8.422,11.29,29.576702117919922
16,4.011175459744979,3.889448869228363,8.642,11.73,29.5376136302948
17,3.9820266645781848,3.8622991681098937,9.336,11.85,29.54204034805298
18,3.9615715742111206,3.8367441654205323,9.606,12.19,29.379377365112305
19,3.934367038765732,3.812635374069214,10.074,12.69,29.280141353607178
20,3.9149573287185357,3.7941583037376403,10.22,12.9,29.82815933227539
