Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.252101372699348,3.860079455375671,5.41,11.68,26.862708568572998
2,3.79013259800113,3.4936162352561952,11.428,17.02,26.76343011856079
3,3.5397141539320653,3.2558212876319885,15.708,21.35,26.411845922470093
4,3.3807947659979063,3.1072008848190307,18.342,24.63,26.440085411071777
5,3.300896406173706,3.005202353000641,19.862,25.66,26.633853673934937
6,3.2051019790221233,2.9166908621788026,21.364,27.14,26.54040765762329
7,3.122575263587796,2.8170924544334413,23.082,29.39,26.485231399536133
8,3.0653133270691852,2.7654223322868345,24.086,30.67,26.425701379776
9,3.0205944800863462,2.7446030616760253,24.866,29.98,26.303056001663208
10,2.9970368998391286,2.7372371673583986,25.11,30.59,26.9714937210083
11,2.9698713263686822,2.6758450865745544,25.954,31.98,26.6695294380188
12,2.9203328916004727,2.6528410077095033,26.652,32.26,26.233107328414917
13,2.9059518235070363,2.6520952463150023,26.792,32.7,26.357560873031616
14,2.907682961347152,2.6235748410224913,27.15,33.75,26.370070695877075
15,2.884048841437515,2.6259633779525755,27.614,33.29,26.56527304649353
16,2.858080737444819,2.587116467952728,28.016,33.66,26.307631015777588
17,2.841083893970567,2.5981780290603638,28.382,33.82,26.339853525161743
18,2.8500836747033254,2.5668912887573243,28.348,34.27,26.470597743988037
19,2.813827607096458,2.5559982776641847,28.754,34.48,26.537615299224854
20,2.807952421052115,2.5585798740386965,29.088,34.47,26.953899383544922
