Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.248797642941377,3.799196112155914,5.834,11.77,27.10860776901245
2,3.750353981037529,3.4849695682525637,12.102,17.3,26.903719186782837
3,3.5323664606833947,3.278108239173889,15.512,20.38,26.37242603302002
4,3.389556188972629,3.107202112674713,18.154,23.84,26.39927887916565
5,3.297696276586883,3.0443426847457884,19.708,25.34,26.320217609405518
6,3.1975688326115512,2.9061267018318175,21.536,27.63,26.419390439987183
7,3.095981471392573,2.8541454553604124,23.306,28.58,26.3821702003479
8,3.0465291105971044,2.7986710548400877,24.346,30.09,26.430158853530884
9,3.0026507572251924,2.746282434463501,25.128,30.99,26.478904008865356
10,3.0025666757505767,2.7653488636016847,25.112,30.23,26.917591094970703
11,2.963299130906864,2.697813534736633,25.974,31.58,26.609106063842773
12,2.9218852860586986,2.6752378344535828,26.698,32.17,26.371065378189087
13,2.8863299087602265,2.627795159816742,27.446,33.05,26.411194324493408
14,2.868558097858818,2.6052117109298707,27.648,33.16,26.659777879714966
15,2.85695096667932,2.6166463613510134,28.12,33.47,26.334960222244263
16,2.829315034710631,2.579448878765106,28.258,35.02,26.356595993041992
17,2.820043381379575,2.5896631121635436,28.634,33.76,26.40946316719055
18,2.814016840895828,2.571209704875946,28.622,34.05,26.469034433364868
19,2.8353168867072283,2.577126884460449,28.278,34.19,26.493417501449585
20,2.8195581922725754,2.5740591526031493,28.826,33.86,26.728472471237183
