Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.220446328727567,3.7363104581832887,6.064,13.52,37.86340546607971
2,3.7124614910203584,3.378525161743164,12.99,19.95,35.42798209190369
3,3.447525683714419,3.1553701877593996,17.662,24.06,36.16801643371582
4,3.2668209805780526,2.9432238340377808,20.582,27.76,38.38627290725708
5,3.1372542356958193,2.858028566837311,22.876,29.06,36.924609422683716
6,3.0402311329938927,2.7430885195732118,24.552,31.36,35.83301281929016
7,2.9612855254387367,2.6406131863594053,25.888,33.14,35.7874436378479
8,2.876094949488737,2.62255175113678,27.716,33.24,35.96255421638489
9,2.842657767996496,2.5432735443115235,28.298,34.81,36.16248846054077
10,2.7822930204625034,2.4795435667037964,29.54,36.43,39.693591356277466
11,2.7448012488228932,2.447956621646881,30.354,36.92,39.07978367805481
12,2.7083164891418146,2.4249714374542237,30.666,37.49,38.84128952026367
13,2.6781560085257707,2.3960429549217226,31.502,37.88,39.40233278274536
14,2.6426400116511752,2.3652791500091555,32.376,38.75,39.00796294212341
15,2.6211020119336186,2.3469732761383058,32.898,38.88,38.993523359298706
16,2.6032872905536575,2.3428347587585447,32.978,38.9,37.584139347076416
17,2.5789159341734282,2.300005578994751,33.678,39.84,36.17736029624939
18,2.563634599958147,2.3027719378471376,33.794,40.26,36.22781443595886
19,2.5460431356819306,2.2793781042098997,34.21,40.46,35.80976963043213
20,2.5311140016633638,2.2756826281547546,34.744,40.65,37.21547341346741
