Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.9001909153802055,1.5755339324474336,30.436,41.7,32.79790377616882
2,1.5690946092410964,1.3592407643795013,42.456,49.96,32.44873595237732
3,1.43085500780417,1.255420845746994,47.78,53.38,32.40258264541626
4,1.3363116237581993,1.1436599493026733,51.644,58.62,32.35572409629822
5,1.2652393895752576,1.1089570820331573,54.424,59.83,31.633373737335205
6,1.2189580603521697,1.0596225678920745,56.216,62.43,31.570053577423096
7,1.183616461802502,1.048117670416832,57.922,62.84,31.63706660270691
8,1.1573066005901413,1.0352816164493561,58.714,63.49,33.47714567184448
9,1.1365637754907414,0.9797970026731491,59.778,65.91,33.5000364780426
10,1.0966024897536453,0.9706036776304245,61.394,66.12,33.16088938713074
11,1.0846169371994174,0.9516657501459121,61.44,66.53,32.28157448768616
12,1.0630736229371052,0.9282191097736359,62.422,67.04,32.351173400878906
13,1.047064176627568,0.918979549407959,62.898,67.31,32.23554515838623
14,1.0402068191645097,0.9141053676605224,63.222,67.91,32.504281759262085
15,1.0301700824377489,0.9014237314462662,63.73,68.67,32.4906804561615
16,1.0345828685225273,0.9035346508026123,63.684,68.54,32.26504683494568
17,1.007464284799537,0.8703358113765717,64.482,69.73,32.37766933441162
18,0.9985012478974401,0.8993043065071106,65.05,68.36,32.625089168548584
19,0.9873275568290633,0.8627911001443863,65.362,70.07,32.51432514190674
20,0.9883702981228731,0.8506366372108459,65.714,70.64,32.702609062194824
