Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.8700837371300678,1.499077844619751,31.64,45.14,32.78808665275574
2,1.5541111145700728,1.3564117550849915,43.066,50.12,32.322712659835815
3,1.4114989991090736,1.2264162302017212,48.546,55.56,32.521506786346436
4,1.324025469166892,1.154441523551941,52.124,58.39,31.554532289505005
5,1.2436185552149404,1.0939123570919036,55.252,60.95,31.84505033493042
6,1.1963159612246923,1.0637469053268434,57.21,62.4,31.624125480651855
7,1.151086921594581,0.9908164769411087,59.032,65.24,32.21407198905945
8,1.1111934708089244,0.9672025054693222,60.488,65.78,33.606215476989746
9,1.0853396106739432,0.9542009264230729,61.658,66.85,33.791351556777954
10,1.064024135166285,0.966470542550087,62.288,66.83,33.06994080543518
11,1.071777946486765,0.953775504231453,62.238,66.72,32.3028507232666
12,1.0398730696464071,0.920863938331604,63.204,67.71,32.4502227306366
13,1.0213611788895665,0.9126731425523757,63.844,68.94,32.21362376213074
14,1.0264959031221819,0.8875861525535583,64.218,69.04,32.38213920593262
15,1.000894923599399,0.8964975476264954,64.654,68.0,32.50080418586731
16,1.0092121155894533,0.8805073380470276,64.646,69.75,32.531397581100464
17,0.9807623934989073,0.8960753560066224,65.738,69.1,32.3133864402771
18,0.9783541274314024,0.8567253202199936,65.75,69.71,32.45724081993103
19,0.9762985937449397,0.8564354062080384,65.968,70.61,32.33553099632263
20,0.9537597280375811,0.8469652622938156,66.816,70.75,32.67634987831116
