Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.861028646936222,1.5387683272361756,31.746,44.56,32.666407346725464
2,1.5289026973198871,1.306510466337204,44.608,53.61,32.24332857131958
3,1.4348354911317631,1.239624458551407,47.932,55.34,32.46593523025513
4,1.3282924841861337,1.145239144563675,52.136,59.28,31.621108770370483
5,1.2689233799369968,1.0813706815242767,54.572,61.36,31.687880277633667
6,1.2008561674429445,1.051959565281868,57.248,63.1,31.617738723754883
7,1.1666537778718131,1.0180874407291411,58.378,64.34,32.311604738235474
8,1.1324927162150948,0.9863972425460815,59.634,65.19,33.636852741241455
9,1.1077221704989064,0.9842011392116546,60.732,65.23,33.71821475028992
10,1.103323305747947,1.012104469537735,61.062,64.79,32.557016134262085
11,1.0901158518937168,0.9560486167669296,61.516,66.66,32.66443753242493
12,1.0463863757191871,0.9377717077732086,63.16,67.54,32.298710107803345
13,1.0407183729872411,0.927021911740303,63.436,68.02,32.40122365951538
14,1.034380847702221,0.9041319757699966,63.914,68.92,32.344446897506714
15,1.0265314019456202,0.9024683266878128,64.318,69.2,32.329450607299805
16,1.0108866569947224,0.9005179166793823,64.602,68.94,32.479363441467285
17,0.9885292241767961,0.8967302769422532,65.07,68.74,32.2969183921814
18,0.9755319004156151,0.8735083103179931,65.618,70.23,32.362549781799316
19,0.9986495947351262,0.8976227730512619,65.104,68.92,32.42811441421509
20,0.9944067463582876,0.8779581993818283,65.16,69.6,32.859050989151
